Size,Merge,MergeInsertion
21600,1977,482
21700,1902,449
21800,1908,465
21900,1913,474
22000,1931,482
22100,1957,465
22200,1965,493
22300,1944,484
22400,2032,502
22500,1991,484
22600,1963,496
22700,1986,478
22800,2004,507
22900,2027,496
23000,2002,488
23100,2069,486
23200,2035,473
23300,2079,505
23400,2075,506
23500,2054,501
23600,2049,510
23700,2061,508
23800,2096,510
23900,2083,482
24000,2128,507
24100,2091,479
24200,2098,488
24300,2111,498
24400,2117,531
24500,2094,515
24600,2115,482
24700,2123,526
24800,2143,515
24900,2150,519
25000,2158,539
25100,2183,532
25200,2187,550
25300,2214,551
25400,2200,533
25500,2203,528
25600,2227,538
25700,2244,512
25800,2266,531
25900,2245,536
26000,2286,540
26100,2265,550
26200,2292,560
26300,2275,542
26400,2286,529
26500,2316,534
26600,2291,527
26700,2287,547
26800,2322,540
26900,2319,558
27000,2315,564
27100,2343,528
27200,2310,573
27300,2369,567
27400,2381,561
27500,2390,554
27600,2411,551
27700,2395,577
27800,2415,559
27900,2427,546
28000,2424,545
28100,2415,555
28200,2416,530
28300,2424,559
28400,2437,557
28500,2440,555
28600,2450,560
28700,2454,563
28800,2479,588
28900,2492,577
29000,2491,565
29100,2509,589
29200,2527,594
29300,2529,606
29400,2547,634
29500,2585,584
29600,2660,654
29700,2998,618
29800,2707,617
29900,2636,596
30000,2612,615
30100,2617,619
30200,2568,637
30300,2647,609
30400,2627,628
30500,2657,615
30600,2620,603
30700,2673,668
30800,2827,680
30900,2673,635
31000,2837,666
31100,2696,642
31200,2681,653
31300,2743,661
31400,2708,654
31500,2712,711
31600,2762,709
31700,2759,726
31800,2843,774
31900,2706,787
32000,2731,780
32100,2715,745
32200,2693,754
32300,2744,833
32400,2758,828
32500,2861,834
32600,2840,821
32700,2882,816
32800,2843,808
32900,2807,876
33000,2814,821
33100,2820,877
33200,2887,838
33300,2888,843
33400,2899,864
33500,2916,883
33600,2903,936
33700,2992,879
33800,2971,883
33900,2968,888
34000,2929,852
34100,2946,895
34200,3014,869
34300,3038,878
34400,2991,875
34500,3000,910
34600,3108,840
34700,3310,1360
34800,3267,917
34900,3072,894
35000,3301,1187
35100,3080,877
35200,3194,903
35300,3144,898
35400,3097,878
35500,3093,872
35600,3128,903
35700,3190,854
35800,3146,897
35900,3170,897
36000,3180,879
36100,3185,903
36200,3172,887
36300,3197,878
36400,3187,930
36500,3198,926
36600,3192,906
36700,3191,910
36800,3206,888
36900,3215,891
37000,3214,923
37100,3226,902
37200,3263,885
37300,3334,902
37400,3285,950
37500,3303,925
37600,3281,920
37700,3304,906
37800,3365,887
37900,3376,934
38000,3370,908
38100,3357,918
38200,3361,950
38300,3379,927
38400,3396,919
38500,3428,940
38600,3436,923
38700,3443,919
38800,3449,935
38900,3442,934
39000,3499,927
39100,3495,957
39200,3507,986
39300,3491,976
39400,3511,947
39500,3516,933
39600,3530,962
39700,3543,936
39800,3573,956
39900,3588,920
40000,3538,959
40100,3566,955
40200,3557,954
40300,3585,970
40400,3605,983
40500,3609,980
40600,3604,975
40700,3663,964
40800,3629,971
40900,3656,992
41000,3626,970
41100,3651,954
41200,3671,955
41300,3691,958
41400,3718,975
41500,3689,948
41600,3723,954
41700,3752,972
41800,3757,1056
41900,3872,988
42000,4225,1038
42100,3910,1011
42200,3893,982
42300,3887,974
42400,3798,998
42500,3827,985
42600,3829,1018
42700,3822,1013
42800,3858,989
42900,3840,1011
43000,3798,1005
43100,3847,988
43200,3858,1013
43300,3883,1023
43400,3896,1017
43500,3901,1022
43600,3913,1033
43700,3927,1017
43800,3932,1016
43900,3932,1021
44000,3978,1032
44100,3948,1015
44200,3981,1040
44300,4006,1062
44400,4003,1056
44500,4021,1030
44600,4049,1069
44700,4124,1078
44800,4699,1279
44900,4090,1032
45000,4055,1070
45100,4074,1039
45200,4049,1018
45300,4068,1053
45400,4123,1044
45500,4101,1075
45600,4087,1082
45700,4091,1048
45800,4079,1056
45900,4142,1087
46000,4141,1083
46100,4107,1085
46200,4137,1081
46300,4149,1025
46400,4152,1025
46500,4122,1060
46600,4137,1065
46700,4162,1093
46800,4166,1050
46900,4190,1058
47000,4189,1068
47100,4194,1071
47200,4197,1097
47300,4205,1060
47400,4228,1078
47500,4218,1059
47600,4214,1070
47700,4230,1065
47800,4198,1047
47900,4248,1096
48000,4317,1074
48100,4246,1042
48200,4279,1059
48300,4256,1019
48400,4251,1058
48500,4239,1100
48600,4253,1094
48700,4269,1087
48800,4299,1091
48900,4331,1086
49000,4558,1121
49100,4635,1107
49200,4312,1091
49300,4318,1073
49400,4304,1136
49500,4338,1137
49600,4367,1129
49700,4356,1117
49800,4371,1133
49900,4419,1142
50000,4409,1135
50100,4436,1147
50200,4390,1162
50300,4430,1175
50400,4473,1177
50500,4489,1160
50600,4497,1129
50700,4469,1166
50800,4472,1123
50900,4490,1146
51000,4490,1134
51100,4481,1134
51200,4489,1119
51300,4510,1173
51400,4580,1120
51500,4550,1141
51600,4579,1136
51700,4620,1167
51800,4594,1129
51900,4657,1113
52000,4585,1177
52100,4652,1120
52200,4591,1137
52300,4638,1170
52400,4642,1133
52500,4641,1154
52600,4645,1141
52700,4705,1196
52800,4661,1170
52900,4663,1192
53000,4659,1147
53100,4680,1147
53200,4721,1158
53300,4703,1179
53400,4705,1183
53500,4739,1162
53600,4738,1184
53700,4750,1182
53800,4759,1220
53900,4764,1182
54000,4757,1226
54100,4769,1175
54200,4754,1185
54300,4788,1150
54400,4866,1204
54500,4819,1194
54600,4833,1203
54700,4874,1203
54800,4860,1213
54900,4848,1236
55000,4872,1233
55100,4848,1207
55200,4854,1224
55300,4881,1173
55400,4862,1206
55500,4872,1219
55600,4929,1165
55700,4922,1191
55800,4910,1196
55900,4913,1225
56000,4922,1204
56100,4964,1205
56200,4970,1202
56300,4936,1199
56400,4952,1198
56500,4947,1246
56600,4978,1202
56700,4970,1223
56800,4996,1224
56900,4984,1232
57000,4997,1206
57100,4966,1229
57200,4979,1212
57300,4963,1212
57400,5008,1220
57500,5031,1195
57600,4954,1248
57700,5032,1291
57800,5074,1230
57900,5051,1275
58000,5059,1230
58100,5074,1247
58200,5100,1241
58300,5079,1236
58400,5120,1288
58500,5121,1282
58600,5156,1270
58700,5179,1280
58800,5155,1270
58900,5174,1279
59000,5147,1262
59100,5163,1284
59200,5148,1276
59300,5223,1278
59400,5212,1290
59500,5209,1298
59600,5241,1317
59700,5237,1304
59800,5190,1310
59900,5280,1347
60000,5242,1325
60100,5258,1301
60200,5262,1300
60300,5276,1310
60400,5251,1301
60500,5281,1300
60600,5283,1310
60700,5299,1336
60800,5309,1299
60900,5314,1332
61000,5353,1288
61100,5340,1299
61200,5337,1316
61300,5369,1320
61400,5326,1306
61500,5349,1328
61600,5385,1331
61700,5393,1309
61800,5369,1354
61900,5359,1345
62000,5357,1353
62100,5356,1368
62200,5345,1368
62300,5404,1394
62400,5389,1406
62500,5425,1433
62600,5408,1435
62700,5410,1437
62800,5423,1449
62900,5410,1431
63000,5433,1483
63100,5431,1476
63200,5462,1508
63300,5470,1539
63400,5502,1539
63500,5489,1539
63600,5439,1532
63700,5433,1552
63800,5475,2215
63900,5443,1549
64000,5494,1605
64100,5480,1577
64200,5464,1612
64300,5451,1624
64400,5479,1613
64500,5552,1634
64600,5563,1660
64700,5527,1664
64800,5584,1697
64900,5549,1699
65000,5548,1685
65100,5592,1687
65200,5598,1690
65300,5565,1738
65400,5604,1693
65500,5588,1721
65600,5595,1730
65700,5640,1698
65800,5699,1754
65900,5653,1741
66000,5663,1748
66100,5697,1805
66200,5709,1715
66300,5703,1771
66400,5718,1796
66500,5746,1740
66600,5738,1796
66700,5760,1782
66800,5775,1778
66900,5830,1782
67000,5812,1765
67100,5847,1793
67200,5809,1821
67300,5831,1790
67400,5874,1807
67500,5872,1792
67600,5867,1824
67700,5873,1810
67800,5881,1774
67900,5901,1814
68000,5933,1805
68100,5963,1817
68200,5985,1821
68300,5953,1822
68400,5983,1835
68500,5990,1792
68600,5982,1737
68700,6038,1814
68800,6025,1751
68900,6017,1834
69000,6044,1814
69100,6056,1782
69200,6056,1795
69300,6046,1783
69400,6099,1806
69500,6114,1830
69600,6113,1796
69700,6143,1822
69800,6153,1807
69900,6172,1857
70000,6235,1828
70100,6217,1840
70200,6227,1827
70300,6207,1819
70400,6230,1832
70500,6211,1820
70600,6255,1830
70700,6288,1834
70800,6278,1844
70900,6278,1855
71000,6274,1842
71100,6270,1826
71200,6319,1849
71300,6327,1811
71400,6369,1808
71500,6368,1891
71600,6380,1851
71700,6381,1879
71800,6406,1856
71900,6428,1896
72000,6437,1899
72100,6406,1815
72200,6396,1863
72300,6410,1890
72400,6398,1848
72500,6413,1902
72600,6433,1836
72700,6435,1907
72800,6473,1899
72900,6468,1888
73000,6520,1858
73100,6475,1900
73200,6498,1903
73300,6485,1907
73400,6494,1888
73500,6507,1971
73600,6520,1899
73700,6516,1912
73800,6552,1930
73900,6565,1881
74000,6528,1906
74100,6548,1923
74200,6639,1892
74300,6551,1880
74400,6615,1888
74500,6658,1930
74600,6657,1893
74700,6588,1885
74800,6682,1867
74900,6657,1891
75000,6658,1890
75100,6728,1937
75200,6679,1883
75300,6684,1923
75400,6728,1870
75500,6712,1889
75600,6759,1869
75700,6770,1907
75800,6778,1909
75900,6781,1926
76000,6796,1933
76100,6786,1984
76200,6832,1990
76300,6866,1935
76400,6874,1909
76500,6781,1879
76600,6838,1927
76700,6862,1940
76800,6901,1997
76900,6865,1939
77000,6911,1899
77100,6905,1957
77200,6954,1934
77300,6967,1922
77400,7019,2004
77500,7034,1908
77600,6979,1975
77700,6967,1907
77800,6969,1937
77900,7018,1982
78000,7058,2002
78100,7064,1967
78200,7010,2001
78300,7068,2007
78400,7089,2031
78500,7138,1990
78600,7126,2023
78700,7135,2023
78800,7138,1981
78900,7126,1961
79000,7116,1983
79100,7150,2014
79200,7169,1979
79300,7147,1954
79400,7131,1941
79500,7179,1969
79600,7112,1947
79700,7232,1959
79800,7195,1937
79900,7212,1962
80000,7250,1977
80100,7212,1955
80200,7255,1992
80300,7243,1987
80400,7227,1972
80500,7215,2038
80600,7229,1998
80700,7290,1990
80800,7314,2064
80900,7277,2013
81000,7301,2022
81100,7297,2012
81200,7257,2017
81300,7292,1999
81400,7325,1993
81500,7298,1996
81600,7277,1998
81700,7321,2032
81800,7313,2086
81900,7309,2061
82000,7385,2027
82100,7348,2036
82200,7357,1998
82300,7435,1999
82400,7390,2017
82500,7447,2005
82600,7421,1989
82700,7387,1992
82800,7461,2024
82900,7429,2033
83000,7510,2048
83100,7494,2033
83200,7495,2006
83300,7463,1981
83400,7503,1993
83500,7519,2010
83600,7507,2014
83700,7515,2029
83800,7523,1990
83900,7556,2021
84000,7573,2063
84100,7551,2039
84200,7553,2037
84300,7573,2011
84400,7569,2018
84500,7613,2035
84600,7637,2053
84700,7624,2001
84800,7617,2015
84900,7605,2040
85000,7698,2077
85100,7599,2044
85200,7620,2034
85300,7659,2057
85400,7664,2008
85500,7673,2023
85600,7667,2032
85700,7723,2089
85800,7716,2066
85900,7793,2097
86000,7720,2069
86100,7788,2084
86200,7832,2115
86300,7813,2140
86400,7826,2114
86500,7832,2091
86600,7819,2113
86700,7902,2152
86800,7902,2170
86900,7893,2090
87000,7860,2137
87100,7912,2145
87200,7883,2056
87300,7947,2124
87400,7926,2142
87500,7967,2174
87600,7966,2108
87700,7972,2112
87800,8041,2137
87900,8012,2099
88000,8013,2160
88100,7973,2122
88200,8018,2081
88300,7979,2131
88400,8070,2177
88500,8000,2158
88600,8013,2116
88700,8015,2158
88800,8106,2170
88900,8016,2168
89000,8069,2112
89100,8073,2160
89200,8093,2113
89300,8153,2166
89400,8126,2114
89500,8104,2143
89600,8101,2175
89700,8107,2208
89800,8198,2197
89900,8147,2135
90000,8146,2151
90100,8159,2120
90200,8123,2185
90300,8133,2178
90400,8170,2159
90500,8162,2189
90600,8186,2142
90700,8169,2222
90800,8254,2199
90900,8251,2174
91000,8241,2159
91100,8231,2175
91200,8224,2244
91300,8223,2177
91400,8290,2181
91500,8215,2185
91600,8263,2263
91700,8258,2224
91800,8251,2185
91900,8344,2267
92000,8294,2218
92100,8343,2163
92200,8368,2186
92300,8310,2185
92400,8304,2198
92500,8315,2202
92600,8306,2199
92700,8351,2235
92800,8408,2212
92900,8358,2189
93000,8435,2220
93100,8395,2257
93200,8378,2254
93300,8398,2248
93400,8413,2274
93500,8401,2228
93600,8392,2248
93700,8475,2257
93800,8429,2233
93900,8517,2251
94000,8458,2263
94100,8458,2258
94200,8492,2246
94300,8538,2193
94400,8483,2303
94500,8495,2296
94600,8517,2315
94700,8552,2323
94800,8572,2278
94900,8548,2329
95000,8554,2261
95100,8567,2293
95200,8533,2206
95300,8546,2283
95400,8545,2260
95500,8560,2251
95600,8572,2246
95700,8564,2293
95800,8611,2292
95900,8588,2234
96000,8620,2247
96100,8629,2234
96200,8591,2210
96300,8589,2198
96400,8584,2185
96500,8585,2196
96600,8653,2265
96700,8638,2254
96800,8601,2281
96900,8633,2278
97000,8624,2295
97100,8709,2278
97200,8575,2285
97300,8619,2294
97400,8612,2297
97500,8693,2363
97600,8656,2293
97700,8680,2298
97800,8684,2264
97900,8644,2251
98000,8652,2248
98100,8730,2288
98200,8696,2286
98300,8724,2327
98400,8689,2293
98500,8756,2331
98600,8746,2332
98700,8746,2334
98800,8742,2366
98900,8784,2439
99000,8840,2326
99100,8794,2327
99200,8807,2408
99300,8773,2286
99400,8837,2376
99500,8854,2341
99600,8833,2355
99700,8831,2366
99800,8846,2368
99900,8864,2331
100000,8861,2309
