Size,Merge,MergeInsertion
50100,5433,1734
50200,5364,1791
50300,6751,1800
50400,5285,1663
50500,5300,1658
50600,5276,1653
50700,5274,1641
50800,5264,1674
50900,5250,1685
51000,5255,1669
51100,5273,1678
51200,5279,1677
51300,5318,1687
51400,5304,1718
51500,5321,1711
51600,5352,1723
51700,5348,1720
51800,5355,1734
51900,5363,1744
52000,5385,1742
52100,5383,1748
52200,5483,1771
52300,5402,1768
52400,5393,1710
52500,5438,1786
52600,5416,1778
52700,5434,1783
52800,5451,1792
52900,5451,1791
53000,5449,1794
53100,5488,1882
53200,5503,1786
53300,5511,1790
53400,5528,1795
53500,5533,1801
53600,5533,1821
53700,5547,1816
53800,5589,1821
53900,5582,1825
54000,5621,1948
54100,5594,1844
54200,5630,1823
54300,5630,1830
54400,5628,1845
54500,5671,1844
54600,5672,1858
54700,5666,1848
54800,5663,1852
54900,5790,1846
55000,5680,1869
55100,5690,1857
55200,5727,1856
55300,5728,1862
55400,5741,1868
55500,5772,1876
55600,5785,1893
55700,5753,1871
55800,5794,1891
55900,5821,1886
56000,5799,1884
56100,5805,1907
56200,5813,1893
56300,5831,1908
56400,5814,1908
56500,5824,1909
56600,5851,1995
56700,5850,1909
56800,5877,1911
56900,6073,1990
57000,5892,1933
57100,5887,1934
57200,6641,1929
57300,5909,1931
57400,5889,1948
57500,5969,1956
57600,5964,1947
57700,5964,1957
57800,5972,1972
57900,5975,1982
58000,6019,1987
58100,6016,1982
58200,5996,1980
58300,6098,1985
58400,6013,1987
58500,6037,1985
58600,6043,1972
58700,6094,1980
58800,6081,1985
58900,6128,1980
59000,6097,1992
59100,6243,2023
59200,6123,1995
59300,6132,1999
59400,6141,1985
59500,6168,2027
59600,6169,2026
59700,6204,2018
59800,6189,2019
59900,6263,2027
60000,6208,2020
60100,6207,2024
60200,6193,2023
60300,6239,2050
60400,6228,2055
60500,6269,2065
60600,6250,2059
60700,6350,2049
60800,6261,2061
60900,6293,2032
61000,6280,2028
61100,6313,2063
61200,6312,2069
61300,6313,2063
61400,6318,2067
61500,6463,2089
61600,6357,2087
61700,6378,2107
61800,6363,2099
61900,6377,2107
62000,6394,2108
62100,6386,2121
62200,6395,2108
62300,6462,2127
62400,6425,2104
62500,6454,2099
62600,6449,2115
62700,6439,2118
62800,6444,2126
62900,6452,2125
63000,6450,2127
63100,6521,2130
63200,6464,2133
63300,6513,2126
63400,6459,2127
63500,6506,2128
63600,6508,2151
63700,6541,2142
63800,6563,2163
63900,6539,2105
64000,6573,2175
64100,6570,2132
64200,6586,2166
64300,6568,2167
64400,6579,2160
64500,6601,2162
64600,6683,2208
64700,6575,2204
64800,6581,2201
64900,6603,2189
65000,6614,2197
65100,6630,2200
65200,6612,2204
65300,6609,2235
65400,6676,2144
65500,6613,2194
65600,6703,2223
65700,6667,2242
65800,6738,2248
65900,6747,2259
66000,6752,2254
66100,6833,2290
66200,6742,2251
66300,6768,2260
66400,6804,2267
66500,6860,2267
66600,6844,2262
66700,6852,2268
66800,6899,2275
66900,6910,2280
67000,6917,2234
67100,6908,2210
67200,6937,2293
67300,6945,2286
67400,6959,2305
67500,6942,2294
67600,6975,2308
67700,7007,2233
67800,7490,2316
67900,7021,2314
68000,7048,2312
68100,7068,2323
68200,7056,2313
68300,7141,2309
68400,7089,2318
68500,7129,2316
68600,7145,2332
68700,7169,2344
68800,7161,2341
68900,7165,2334
69000,7184,2359
69100,7197,2296
69200,7205,2278
69300,7231,2367
69400,7265,2378
69500,7276,2366
69600,7279,2366
69700,7323,2333
69800,7294,2350
69900,7295,2349
70000,7341,2371
70100,7358,2392
70200,7378,2387
70300,7354,2387
70400,7404,2397
70500,7354,2319
70600,7338,2400
70700,7424,2412
70800,7431,2419
70900,7456,2418
71000,7488,2498
71100,7451,2400
71200,7492,2424
71300,7437,2402
71400,7499,2416
71500,7518,2425
71600,7517,2423
71700,7575,2463
71800,7599,2364
71900,7481,2440
72000,7525,2446
72100,7596,2473
72200,7639,2454
72300,7546,2462
72400,7550,2463
72500,7604,2418
72600,7603,2476
72700,7642,2479
72800,7628,2466
72900,7646,2470
73000,7705,2482
73100,7631,2499
73200,7631,2435
73300,7638,2505
73400,7724,2495
73500,7709,2527
73600,7688,2488
73700,7715,2496
73800,7649,2537
73900,7668,2522
74000,7725,2522
74100,7765,2557
74200,7773,2512
74300,8022,2549
74400,7834,2513
74500,7838,2555
74600,7825,2547
74700,7891,2539
74800,7877,2561
74900,7887,2598
75000,7871,2561
75100,7900,2520
75200,7894,2578
75300,7930,2572
75400,7963,2578
75500,7947,2576
75600,8068,2555
75700,7987,2583
75800,8002,2584
75900,8021,2586
76000,8033,2590
76100,8046,2605
76200,8109,2646
76300,9284,2551
76400,8072,2565
76500,8096,2622
76600,8079,2614
76700,8106,2612
76800,8211,2651
76900,8151,2641
77000,8194,2556
77100,8174,2629
77200,8193,2644
77300,8209,2633
77400,8340,2651
77500,8217,2633
77600,8221,2658
77700,8219,2647
77800,8239,2669
77900,8242,2656
78000,8303,2704
78100,8444,2657
78200,8234,2699
78300,8312,2670
78400,8325,2669
78500,8488,3755
78600,9508,2773
78700,8450,2653
78800,8369,2688
78900,8392,2681
79000,8399,2692
79100,8394,2701
79200,8416,3156
79300,8434,2707
79400,8419,2715
79500,8425,2715
79600,8447,2725
79700,8421,2713
79800,8493,2726
79900,8431,2743
80000,8464,2664
80100,8551,2731
80200,8504,2736
80300,8500,2735
80400,8530,2750
80500,8451,2762
80600,8474,2735
80700,8547,2751
80800,8571,2758
80900,8554,2796
81000,8569,2760
81100,8587,2783
81200,8561,2782
81300,8612,2779
81400,8616,2772
81500,8596,2809
81600,8640,2740
81700,8598,2774
81800,8600,2802
81900,8621,2810
82000,8606,2775
82100,8767,2817
82200,8676,2728
82300,8707,2814
82400,8707,2804
82500,8668,2790
82600,8700,2792
82700,8736,2848
82800,8783,2833
82900,8799,2841
83000,8779,2824
83100,8763,2818
83200,8761,2812
83300,8839,2838
83400,8827,2868
83500,8811,2864
83600,8908,2861
83700,8925,2862
83800,8896,2952
83900,8886,2877
84000,8871,2859
84100,8947,2879
84200,8970,2884
84300,8981,2884
84400,9012,2825
84500,8944,2921
84600,8991,2859
84700,9029,2901
84800,8944,2870
84900,8954,2872
85000,9055,2903
85100,9069,2860
85200,9039,2889
85300,9032,2901
85400,9053,2905
85500,9205,2956
85600,9106,2873
85700,9140,2923
85800,9158,2944
85900,9167,2940
86000,9149,2944
86100,9159,2922
86200,9194,2945
86300,9279,2930
86400,9147,2934
86500,9172,2933
86600,9302,2948
86700,9172,2969
86800,9289,2938
86900,9304,2995
87000,9298,2985
87100,9306,2994
87200,9327,3006
87300,9337,3031
87400,9304,3001
87500,9356,3015
87600,9353,2996
87700,9353,3011
87800,9403,3024
87900,9358,3027
88000,9441,3017
88100,9438,3016
88200,9522,3053
88300,9489,2929
88400,9427,3036
88500,9481,3048
88600,9541,3040
88700,9546,3065
88800,9471,3109
88900,9501,3057
89000,9532,3074
89100,9558,3063
89200,9556,3052
89300,9568,3047
89400,9533,3021
89500,9588,3094
89600,9598,3084
89700,9591,3086
89800,9626,3094
89900,9569,3109
90000,9608,3077
90100,9579,3068
90200,9556,3065
90300,9637,3125
90400,9603,3103
90500,9621,3093
90600,9627,3110
90700,9616,3112
90800,9705,3071
90900,9643,3101
91000,9648,3106
91100,9674,3104
91200,9703,3111
91300,9689,3110
91400,9728,3142
91500,9710,3035
91600,9738,3131
91700,9740,3122
91800,9738,3145
91900,9709,3094
92000,9791,3150
92100,9775,3136
92200,9783,3129
92300,9780,3133
92400,9870,3157
92500,9816,3140
92600,9823,3151
92700,9835,3152
92800,9828,3152
92900,9813,3132
93000,9831,3146
93100,9895,3173
93200,9866,3175
93300,9909,3172
93400,9902,3197
93500,9867,3179
93600,9931,3194
93700,9925,3191
93800,9932,3190
93900,9929,3189
94000,9940,3231
94100,9932,3220
94200,9958,3212
94300,9958,3206
94400,10037,3243
94500,9981,3176
94600,10003,3231
94700,10006,3252
94800,10015,3232
94900,10104,3265
95000,10029,3220
95100,10070,3262
95200,10043,3244
95300,10068,3246
95400,10083,3278
95500,10095,3270
95600,10080,3269
95700,10100,3271
95800,10094,3265
95900,10137,3277
96000,10114,3292
96100,10150,3282
96200,10162,3282
96300,10130,3286
96400,10149,3280
96500,10180,3296
96600,10210,3307
96700,10192,3313
96800,10208,3327
96900,10223,3302
97000,10193,3295
97100,10230,3348
97200,10221,3351
97300,10231,3456
97400,10288,3362
97500,10252,3346
97600,10267,3399
97700,10260,3355
97800,10370,3370
97900,10269,3397
98000,10278,3376
98100,10316,3358
98200,10306,3381
98300,10363,3288
98400,10272,3363
98500,10350,3468
98600,10439,3438
98700,10431,3448
98800,10447,3428
98900,10478,3341
99000,10410,3411
99100,10419,3406
99200,10421,3404
99300,10513,3436
99400,10442,3407
99500,10466,3424
99600,10481,3416
99700,10509,3534
99800,10483,3429
99900,10504,3463
100000,10578,3465
