Size,Merge,MergeInsertion
60000,5035,1122
60100,5035,1149
60200,5035,1153
60300,5017,1154
60400,5045,1141
60500,5050,1149
60600,5072,1159
60700,5093,1200
60800,5090,1173
60900,5062,1148
61000,5070,1184
61100,5071,1199
61200,5110,1213
61300,5170,1223
61400,5146,1178
61500,5129,1206
61600,5130,1217
61700,5101,1233
61800,5126,1184
61900,5167,1191
62000,5127,1171
62100,5140,1221
62200,5150,1164
62300,5193,1212
62400,5161,1180
62500,5160,1193
62600,5165,1166
62700,5162,1172
62800,5193,1190
62900,5225,1163
63000,5133,1167
63100,5171,1171
63200,5174,1166
63300,5215,1179
63400,5167,1136
63500,5183,1184
63600,5205,1171
63700,5207,1164
63800,5202,1167
63900,5179,1165
64000,5157,1154
64100,5166,1114
64200,5188,1164
64300,5247,1172
64400,5241,1164
64500,5224,1120
64600,5217,1157
64700,5291,1187
64800,5284,1200
64900,5265,1161
65000,5290,1214
65100,5244,1153
65200,5256,1164
65300,5241,1168
65400,5242,1172
65500,5240,1147
65600,5279,1146
65700,5213,1189
65800,5323,1190
65900,5335,1226
66000,5359,1221
66100,5327,1170
66200,5347,1167
66300,5340,1195
66400,5368,1203
66500,5421,1214
66600,5398,1223
66700,5422,1181
66800,5423,1189
66900,5423,1172
67000,5462,1207
67100,5445,1169
67200,5504,1157
67300,5479,1192
67400,5507,1189
67500,5519,1212
67600,5547,1206
67700,5534,1202
67800,5545,1181
67900,5624,1218
68000,5656,1187
68100,5609,1241
68200,5633,1217
68300,5647,1221
68400,5644,1184
68500,5667,1197
68600,5770,1257
68700,5730,1278
68800,5710,1230
68900,5738,1206
69000,5744,1198
69100,5746,1180
69200,5763,1215
69300,5800,1209
69400,5817,1254
69500,5813,1209
69600,5845,1178
69700,5831,1205
69800,5805,1237
69900,5829,1247
70000,5865,1224
70100,5915,1198
70200,5872,1237
70300,5882,1218
70400,5870,1203
70500,5900,1217
70600,5886,1254
70700,5892,1281
70800,5944,1234
70900,5962,1228
71000,5957,1255
71100,6004,1314
71200,5969,1243
71300,6004,1237
71400,6014,1264
71500,6044,1299
71600,6010,1248
71700,6036,1263
71800,6034,1278
71900,6023,1276
72000,6108,1322
72100,6098,1311
72200,6067,1254
72300,6062,1266
72400,6422,1348
72500,6097,1280
72600,6096,1277
72700,6208,1315
72800,6146,1258
72900,6191,1304
73000,6176,1301
73100,6150,1293
73200,6141,1292
73300,6244,1312
73400,6213,1278
73500,6180,1278
73600,6155,1259
73700,6193,1272
73800,6234,1294
73900,6219,1310
74000,6187,1311
74100,6231,1326
74200,6310,1365
74300,6341,1313
74400,6235,1301
74500,6269,1286
74600,6282,1300
74700,6277,1310
74800,6308,1348
74900,6308,1325
75000,6315,1309
75100,6354,1360
75200,6371,1324
75300,6433,1347
75400,6401,1338
75500,6415,1351
75600,6449,1378
75700,6440,1322
75800,6441,1420
75900,6485,1421
76000,6399,1408
76100,6452,1349
76200,6474,1400
76300,6457,1374
76400,6490,1376
76500,6523,1384
76600,6639,1439
76700,6561,1363
76800,6536,1362
76900,6568,1356
77000,6588,1341
77100,6622,1334
77200,6635,1359
77300,6597,1352
77400,6612,1338
77500,6641,1342
77600,6636,1347
77700,6646,1371
77800,6678,1345
77900,6658,1320
78000,6637,1371
78100,6660,1371
78200,6703,1373
78300,6726,1408
78400,6717,1420
78500,6668,1369
78600,6745,1393
78700,6723,1401
78800,6827,1420
78900,6714,1468
79000,6777,1463
79100,6724,1457
79200,6734,1413
79300,6732,1406
79400,6778,1375
79500,6815,1368
79600,6778,1420
79700,6799,1403
79800,6767,1379
79900,6756,1407
80000,6833,1506
80100,6882,1416
80200,6848,1404
80300,6837,1461
80400,6803,1422
80500,6803,1390
80600,6882,1408
80700,6865,1446
80800,6826,1385
80900,6832,1442
81000,6829,1403
81100,6835,1394
81200,6775,1393
81300,6775,1430
81400,6791,1406
81500,6874,1464
81600,6813,1413
81700,6769,1410
81800,6842,1440
81900,6866,1470
82000,6847,1462
82100,6853,1477
82200,6864,1474
82300,6853,1476
82400,6924,1538
82500,6831,1479
82600,6829,1485
82700,6838,1490
82800,6852,1479
82900,6914,1536
83000,6898,1530
83100,6892,1488
83200,6929,1552
83300,6908,1547
83400,6975,1575
83500,6944,1635
83600,7019,1574
83700,6953,1547
83800,6965,1555
83900,6981,1578
84000,7140,1643
84100,7004,1614
84200,7035,1605
84300,6991,1628
84400,7055,1625
84500,7044,1630
84600,7106,1645
84700,7082,1696
84800,7111,1694
84900,7125,1652
85000,7127,1784
85100,7194,1833
85200,7239,1816
85300,7115,1740
85400,7153,1758
85500,7191,1741
85600,7298,1770
85700,7219,1749
85800,7185,1789
85900,7241,1814
86000,7270,1763
86100,7338,1756
86200,7284,1813
86300,7333,1785
86400,7337,1723
86500,7281,1730
86600,7294,1784
86700,7340,1783
86800,7347,1766
86900,7293,1724
87000,7374,1749
87100,7337,1809
87200,7457,1804
87300,7426,1770
87400,7409,1778
87500,7407,1789
87600,7443,1810
87700,7406,1748
87800,7396,1774
87900,7388,1786
88000,7400,1801
88100,7444,1807
88200,7541,1830
88300,7491,1769
88400,7458,1744
88500,7459,1757
88600,7492,1766
88700,7464,1768
88800,7500,1763
88900,7470,1814
89000,7574,1767
89100,7525,1806
89200,7589,1797
89300,7730,1864
89400,7614,1843
89500,7644,1836
89600,7628,1858
89700,7629,1906
89800,7580,1819
89900,7536,1801
90000,7619,1766
90100,7620,1763
90200,7644,1831
90300,7689,1836
90400,7664,1849
90500,7692,1830
90600,7696,1836
90700,7674,1852
90800,7660,1836
90900,7696,1846
91000,7741,1842
91100,7686,1866
91200,7762,1902
91300,7706,1874
91400,7765,1895
91500,7738,1882
91600,7747,1858
91700,7780,1868
91800,7770,1863
91900,7744,1878
92000,7779,1884
92100,7766,1860
92200,7828,1902
92300,7787,1835
92400,7817,1867
92500,7815,1866
92600,7809,1883
92700,7818,1930
92800,7818,1928
92900,7810,1885
93000,7833,1907
93100,7864,1892
93200,7804,1900
93300,7846,1895
93400,8663,1947
93500,7840,1921
93600,7944,1954
93700,7843,1918
93800,7885,1944
93900,7842,1921
94000,7870,1909
94100,7908,1893
94200,7928,1885
94300,7933,1913
94400,8131,1938
94500,8008,1884
94600,8004,1930
94700,7966,1852
94800,7964,1922
94900,7974,1890
95000,7917,1869
95100,8026,1892
95200,7968,1938
95300,7978,1982
95400,8019,1897
95500,8013,1948
95600,7984,1920
95700,8005,1935
95800,8003,1935
95900,8024,1918
96000,7995,1949
96100,8013,1908
96200,8032,1927
96300,8029,1969
96400,8094,1899
96500,8097,1914
96600,8125,1928
96700,8071,1924
96800,8066,1991
96900,8090,1964
97000,8103,1959
97100,8091,1936
97200,8054,1922
97300,8079,1950
97400,8115,1921
97500,8074,1951
97600,8138,1951
97700,8099,1976
97800,8125,1981
97900,8202,2001
98000,8151,1997
98100,8140,1981
98200,8115,1951
98300,8098,1925
98400,8202,2024
98500,8176,2011
98600,8144,1915
98700,8125,1993
98800,8145,1961
98900,8127,2042
99000,8195,1984
99100,8186,1946
99200,8171,1968
99300,8189,1996
99400,8273,2055
99500,8258,1991
99600,8211,1992
99700,8196,1997
99800,8377,2011
99900,8232,2044
100000,8279,1956
