Size,Merge,MergeInsertion
18800,1896,932
18900,1901,894
19000,1868,899
19100,1993,888
19200,1901,953
19300,1944,933
19400,1993,914
19500,1927,903
19600,2029,937
19700,1989,922
19800,2144,1079
19900,2024,926
20000,1991,906
20100,1977,913
20200,2058,920
20300,2058,941
20400,2058,984
20500,2037,929
20600,2081,966
20700,2046,965
20800,2120,994
20900,2126,1008
21000,2136,1017
21100,2147,1032
21200,2178,1038
21300,2166,1052
21400,2178,1059
21500,2198,1075
21600,2199,1111
21700,2217,1105
21800,2222,1118
21900,2240,1133
22000,2253,1149
22100,2276,1157
22200,2260,1174
22300,2282,1189
22400,2294,1210
22500,2718,1262
22600,2331,1231
22700,2422,1247
22800,2328,1249
22900,2342,1263
23000,2353,1273
23100,2357,1284
23200,2365,1287
23300,2374,1294
23400,2419,1316
23500,2392,1314
23600,2393,1324
23700,2410,1347
23800,2460,1359
23900,2434,1378
24000,2421,1369
24100,2444,1379
24200,2458,1391
24300,2470,1419
24400,2477,1421
24500,2487,1421
24600,2493,1428
24700,2498,1437
24800,2621,1478
24900,2518,1440
25000,2525,1449
25100,2548,1447
25200,2548,1455
25300,2559,1462
25400,2563,1456
25500,2534,1464
25600,2513,1425
25700,2600,1478
25800,2618,1491
25900,2622,1486
26000,2640,1491
26100,2652,1488
26200,2649,1487
26300,2685,1486
26400,2682,1491
26500,2684,1510
26600,2701,1496
26700,2698,1509
26800,2729,1510
26900,2733,1520
27000,2758,1508
27100,2718,1520
27200,2767,1516
27300,2758,1484
27400,2793,1524
27500,2791,1527
27600,2797,1556
27700,2807,1534
27800,2817,1534
27900,4464,1607
28000,2837,1543
28100,2849,1551
28200,2848,1546
28300,2862,1552
28400,2879,1509
28500,2877,1520
28600,2893,1558
28700,2903,1561
28800,2910,1566
28900,2929,1566
29000,2936,1577
29100,2941,1576
29200,2956,1579
29300,2959,1582
29400,2973,1589
29500,2984,1589
29600,2995,1604
29700,3001,1598
29800,3016,1615
29900,2986,1616
30000,3040,1609
30100,3059,1616
30200,3060,1620
30300,3064,1624
30400,3075,1628
30500,3091,1639
30600,3092,1625
30700,3092,1629
30800,3127,1633
30900,3125,1636
31000,3123,1642
31100,3140,1642
31200,3139,1657
31300,3154,1659
31400,3166,1661
31500,3183,1658
31600,3183,1662
31700,3180,1671
31800,3189,1676
31900,3194,1666
32000,3271,1675
32100,3218,1680
32200,3215,1678
32300,3224,1677
32400,3230,1676
32500,3244,1696
32600,3331,2157
32700,3349,1672
32800,3275,1689
32900,3285,1690
33000,3302,1711
33100,3309,1699
33200,3348,1708
33300,3340,1714
33400,3350,1719
33500,3366,1726
33600,3378,1726
33700,3391,1730
33800,3327,1700
33900,3446,1750
34000,3443,1765
34100,3459,1755
34200,3464,1767
34300,3497,1770
34400,3494,1784
34500,3512,1785
34600,3537,1783
34700,3536,1794
34800,3558,1787
34900,3589,1804
35000,3583,1799
35100,3498,1758
35200,3594,1802
35300,3607,1815
35400,3623,1814
35500,3620,1834
35600,3633,1812
35700,3642,1817
35800,3653,1821
35900,3699,1823
36000,3690,1819
36100,3690,1826
36200,3720,1830
36300,3717,1838
36400,3730,1835
36500,3727,1830
36600,3738,1842
36700,3754,1836
36800,3757,1836
36900,3763,1833
37000,3797,1840
37100,3790,1844
37200,3813,1853
37300,3823,1852
37400,3848,1862
37500,3783,1816
37600,3865,1878
37700,3893,1870
37800,3905,1886
37900,3902,1877
38000,3923,1881
38100,3922,1885
38200,3952,1971
38300,3962,1890
38400,3931,1897
38500,3995,1906
38600,4018,1913
38700,4007,1916
38800,4023,1908
38900,4036,1907
39000,4035,1917
39100,4047,1911
39200,4062,1931
39300,4084,1928
39400,4083,1928
39500,4089,1938
39600,4110,1942
39700,4115,1943
39800,4121,1948
39900,4147,1966
40000,4140,1966
40100,4163,1960
40200,4150,1958
40300,4186,1957
40400,4181,1969
40500,4176,1971
40600,4194,2018
40700,4214,1990
40800,4213,2008
40900,4215,1976
41000,4254,1988
41100,4252,2012
41200,4275,2016
41300,4267,2044
41400,4274,2054
41500,4295,2055
41600,4315,2073
41700,4334,2085
41800,4337,2095
41900,4350,2106
42000,4351,2132
42100,4395,2125
42200,4393,2149
42300,7763,2573
42400,4668,2328
42500,4447,2190
42600,4420,2223
42700,4432,2203
42800,4414,2172
42900,4472,2214
43000,4485,2221
43100,4481,2247
43200,4498,2258
43300,4500,2281
43400,4526,2290
43500,4584,2316
43600,4563,2323
43700,4552,2338
43800,4576,2358
43900,4573,2384
44000,4596,2377
44100,4610,2408
44200,4606,2407
44300,4624,2417
44400,4668,2433
44500,4665,2454
44600,4674,2463
44700,4662,2483
44800,4676,2484
44900,4694,2501
45000,4698,2509
45100,4699,2534
45200,4709,2536
45300,4711,2574
45400,4744,2577
45500,4735,2576
45600,4752,2591
45700,4761,2599
45800,4773,2625
45900,4773,2617
46000,4783,2623
46100,4795,2636
46200,4809,2652
46300,4838,2657
46400,4815,2677
46500,4835,2678
46600,4833,2700
46700,4847,2710
46800,4853,2711
46900,4867,2716
47000,4879,2718
47100,4876,2752
47200,4876,2753
47300,4919,2762
47400,4911,2770
47500,4923,2785
47600,4926,2806
47700,4935,2807
47800,4945,2821
47900,4971,2841
48000,4974,2855
48100,5683,2847
48200,5043,2873
48300,5012,2887
48400,5001,2883
48500,5010,2896
48600,5027,2910
48700,5060,2941
48800,5059,2919
48900,5048,2921
49000,5060,2956
49100,5065,2955
49200,5071,2946
49300,5076,2960
49400,5093,2967
49500,5137,2988
49600,5006,2976
49700,5123,2992
49800,5132,2995
49900,5155,2993
50000,5150,2999
50100,5159,2996
50200,5174,3013
50300,5205,3009
50400,5215,3015
50500,5200,3010
50600,5225,3019
50700,5222,3045
50800,5241,3018
50900,5235,3020
51000,5261,3028
51100,5257,3032
51200,5283,2951
51300,5310,2964
51400,5294,3042
51500,5324,3049
51600,5313,3052
51700,5326,3057
51800,5337,3065
51900,5354,3091
52000,5308,3075
52100,5379,3077
52200,5385,3069
52300,5396,3076
52400,5397,3074
52500,5410,3088
52600,5414,3077
52700,5436,3089
52800,5460,3092
52900,5460,3092
53000,5463,3092
53100,5473,3089
53200,5484,3096
53300,5486,3091
53400,5506,3108
53500,5529,3119
53600,5539,3121
53700,5546,3118
53800,5575,3124
53900,5566,3133
54000,5590,3133
54100,5591,3132
54200,5601,3183
54300,5750,3453
54400,5645,3150
54500,5522,3154
54600,5641,3162
54700,5661,3157
54800,5665,3161
54900,5702,3162
55000,5679,3172
55100,5693,3173
55200,5703,3190
55300,5709,3168
55400,5721,3172
55500,5727,3182
55600,5738,3197
55700,5765,3202
55800,5771,3195
55900,5778,3214
56000,5787,3197
56100,5788,3202
56200,5814,3210
56300,5808,3208
56400,5850,3226
56500,5828,3217
56600,5839,3211
56700,5852,3227
56800,5842,3213
56900,5861,3221
57000,5889,3225
57100,5875,3179
57200,5897,3240
57300,5900,3225
57400,5900,3232
57500,5925,3291
57600,5923,3243
57700,5970,3261
57800,6019,3343
57900,5999,3260
58000,6015,3276
58100,5997,3270
58200,6020,3280
58300,6010,3275
58400,6025,3279
58500,6073,3209
58600,6056,3290
58700,6082,3302
58800,6072,3295
58900,6077,3291
59000,6155,3301
59100,6133,3303
59200,6137,3322
59300,6149,3306
59400,6139,3315
59500,6167,3328
59600,6156,3319
59700,6163,3325
59800,6177,3349
59900,6124,3357
60000,6197,3363
60100,6228,3348
60200,6227,3350
60300,6221,3359
60400,6238,3355
60500,6271,3363
60600,6262,3370
60700,6299,3402
60800,6290,3389
60900,6281,3373
61000,6296,3375
61100,6340,3409
61200,6319,3395
61300,6315,3384
61400,6330,3390
61500,6335,3378
61600,6359,3385
61700,6374,3395
61800,6398,3398
61900,6410,3412
62000,6399,3408
62100,6405,3408
62200,6419,3412
62300,6402,3420
62400,6413,3417
62500,6450,3428
62600,6451,3438
62700,6449,3445
62800,6467,3440
62900,6452,3458
63000,6464,3451
63100,6497,3455
63200,6521,3463
63300,6531,3482
63400,6528,3496
63500,6498,3466
63600,6541,3465
63700,6511,3465
63800,6528,3499
63900,6533,3481
64000,6533,3473
64100,6549,3489
64200,6553,3479
64300,6555,3484
64400,6568,3493
64500,6581,3509
64600,6602,3491
64700,6591,3484
64800,6596,3486
64900,6613,3498
65000,6620,3493
65100,6616,3513
65200,6623,3504
65300,6773,3556
65400,6664,3502
65500,6649,3494
65600,6672,3499
65700,6736,3529
65800,6741,3544
65900,6746,3530
66000,6941,3547
66100,6741,3533
66200,6757,3538
66300,6764,3547
66400,6810,3572
66500,6804,3591
66600,6830,3561
66700,6816,3575
66800,6841,3572
66900,6855,3580
67000,6878,3625
67100,6901,3588
67200,6905,3600
67300,6918,3600
67400,6928,3616
67500,6952,3646
67600,6963,3622
67700,6891,3641
67800,6999,3631
67900,7016,3654
68000,7026,3667
68100,7030,3659
68200,7079,3667
68300,7115,3686
68400,7082,3677
68500,7106,3697
68600,7108,3694
68700,7143,3741
68800,7134,3702
68900,7190,3712
69000,7181,3703
69100,7183,3705
69200,7192,3702
69300,7196,3714
69400,7245,3735
69500,7225,3641
69600,7254,3724
69700,7273,3741
69800,7267,3738
69900,7276,3766
70000,7297,3740
70100,7266,3783
70200,7378,3652
70300,7340,3757
70400,7334,3754
70500,7489,3959
70600,7405,3770
70700,7322,3773
70800,7381,3790
70900,7410,3797
71000,7422,3788
71100,7431,3792
71200,7441,3806
71300,7451,3804
71400,7472,3810
71500,7460,3777
71600,7473,3785
71700,7475,3783
71800,7520,3794
71900,7501,3830
72000,7543,3813
72100,7525,3805
72200,7540,3808
72300,7534,3821
72400,7571,3854
72500,7603,3803
72600,7600,3809
72700,7595,3808
72800,7594,3810
72900,7626,3811
73000,7665,3840
73100,7616,3834
73200,7634,3840
73300,7650,3838
73400,7680,3832
73500,7661,3861
73600,7666,3839
73700,7688,3833
73800,7676,3822
73900,7714,3844
74000,7730,3854
74100,7768,3902
74200,7773,3863
74300,7782,3891
74400,7843,3954
74500,7798,3879
74600,7951,3809
74700,8416,3972
74800,8238,3820
74900,7903,3909
75000,7931,3935
75100,7923,3928
75200,7940,3925
75300,7966,3916
75400,7936,3963
75500,7954,3948
75600,7985,3974
75700,7961,3930
75800,7984,3930
75900,7990,4006
76000,8027,3948
76100,8027,3960
76200,8022,3956
76300,8064,3973
76400,8103,3976
76500,8088,3972
76600,8087,3979
76700,8126,3971
76800,8102,4025
76900,8122,3990
77000,9415,3991
77100,8162,3988
77200,8147,3984
77300,8228,3993
77400,8086,4000
77500,8199,4008
77600,8247,4016
77700,8267,4006
77800,8234,3997
77900,8262,4000
78000,8303,4049
78100,8278,4029
78200,8280,4035
78300,8285,4029
78400,8307,4068
78500,8302,4063
78600,8339,4046
78700,8320,4050
78800,8343,4060
78900,8313,4059
79000,8362,4060
79100,8387,4077
79200,8387,4082
79300,8415,4078
79400,8396,4117
79500,8409,4129
79600,9747,4191
79700,8509,4271
79800,8747,4442
79900,9168,4402
80000,8915,5515
80100,8892,4275
80200,8541,4124
80300,8525,4141
80400,8601,4139
80500,8527,4113
80600,8549,4125
80700,8541,4121
80800,8535,4150
80900,8582,4128
81000,8579,4134
81100,8652,4175
81200,8574,4138
81300,8674,4141
81400,8575,4206
81500,8595,4139
81600,8603,4154
81700,8609,4170
81800,8658,4143
81900,8625,4150
82000,8623,4061
82100,8644,4172
82200,8683,4212
82300,8694,4216
82400,8712,4231
82500,8735,4259
82600,8743,4251
82700,8760,4275
82800,8752,4302
82900,8759,4299
83000,8820,4355
83100,8953,4337
83200,8827,4377
83300,8812,4359
83400,8829,4381
83500,8916,4422
83600,8871,4422
83700,8886,4420
83800,8984,4419
83900,8882,4413
84000,8902,4440
84100,8908,4452
84200,8930,4456
84300,8946,4479
84400,8945,4461
84500,9008,4383
84600,8979,4509
84700,9007,4509
84800,9307,4623
84900,8996,4538
85000,8977,4590
85100,9034,4560
85200,9069,4593
85300,9100,4575
85400,9112,4601
85500,9074,4605
85600,9130,4627
85700,9092,4646
85800,9141,4654
85900,9129,4621
86000,9176,4650
86100,9153,4680
86200,9181,4689
86300,9175,4698
86400,9206,4770
86500,9230,4767
86600,9229,4753
86700,9242,4774
86800,9255,4782
86900,9219,4817
87000,9260,4852
87100,9282,4833
87200,9289,4852
87300,9354,5032
87400,9331,4879
87500,9343,4905
87600,9322,4911
87700,9337,4924
87800,9394,4959
87900,9374,4944
88000,9378,4963
88100,9388,4983
88200,9399,5013
88300,9442,5012
88400,9427,5031
88500,9435,5047
88600,9434,5037
88700,9472,5077
88800,9484,5073
88900,9479,5084
89000,9500,5097
89100,9502,5130
89200,9534,5129
89300,9545,5160
89400,9528,5159
89500,9537,5172
89600,9667,5205
89700,9561,5212
89800,9582,5204
89900,9600,5209
90000,9641,5229
90100,9478,5228
90200,9592,5230
90300,9600,5272
90400,9620,5265
90500,9636,5293
90600,9637,5306
90700,9636,5300
90800,9657,5309
90900,9675,5340
91000,9679,5414
91100,9713,5349
91200,9693,5360
91300,9717,5395
91400,9717,5381
91500,9725,5390
91600,9716,5404
91700,9762,5427
91800,9772,5433
91900,9777,5444
92000,9798,5472
92100,9791,5459
92200,9728,5466
92300,9803,5482
92400,9805,5488
92500,9821,5502
92600,9898,5521
92700,9852,5535
92800,9858,5527
92900,9847,5544
93000,9888,5561
93100,9869,5565
93200,9871,5575
93300,9882,5581
93400,9893,5642
93500,9927,5618
93600,9930,5612
93700,9918,5612
93800,9918,5627
93900,9932,5640
94000,9955,5653
94100,9949,5662
94200,9936,5674
94300,9923,5669
94400,10003,5705
94500,9983,5714
94600,10015,5723
94700,10047,5753
94800,10021,5753
94900,10033,5796
95000,10038,5777
95100,10136,5821
95200,10051,5805
95300,10117,5819
95400,10064,5818
95500,10111,5784
95600,10765,6016
95700,10087,5853
95800,10095,5862
95900,10166,5846
96000,10145,5904
96100,10170,5893
96200,10149,5918
96300,10198,5902
96400,10175,5933
96500,10175,5930
96600,10196,5945
96700,10232,5961
96800,10222,5961
96900,10226,5996
97000,10225,5971
97100,10306,6036
97200,10256,6013
97300,10251,6006
97400,10263,6022
97500,10316,6054
97600,10297,6049
97700,10278,6050
97800,10282,6046
97900,10338,6138
98000,10297,6098
98100,10289,6073
98200,10337,6088
98300,10292,6078
98400,10337,6124
98500,10395,6443
98600,10421,6154
98700,10505,6200
98800,10439,6201
98900,10446,6198
99000,10464,6196
99100,10561,6117
99200,10490,6213
99300,10936,6902
99400,10522,6230
99500,10496,6260
99600,10542,6225
99700,10547,6243
99800,10550,6292
99900,10535,6215
100000,10594,6262
