Size,Merge,MergeInsertion
44700,4686,2128
44800,5431,1968
44900,4749,1748
45000,4778,1753
45100,4705,1741
45200,4721,1749
45300,4726,1759
45400,4771,1775
45500,4757,1756
45600,4761,1767
45700,4803,1764
45800,4785,1768
45900,4802,1776
46000,4796,1771
46100,4770,1776
46200,4833,1788
46300,4816,1792
46400,4824,1795
46500,4843,1797
46600,4845,1798
46700,4883,1805
46800,4896,1801
46900,4893,1806
47000,4887,1803
47100,4938,1814
47200,4895,1811
47300,4936,1816
47400,4939,1823
47500,4942,1827
47600,4948,1831
47700,4940,1840
47800,4965,1836
47900,4963,1842
48000,5187,1803
48100,4988,1838
48200,4998,1846
48300,4991,1882
48400,5003,1852
48500,5050,1859
48600,5037,1858
48700,5052,1868
48800,5077,1881
48900,5083,1877
49000,5077,1866
49100,5063,1866
49200,5085,1922
49300,5100,1913
49400,5103,1932
49500,5146,1904
49600,5133,1913
49700,5154,1910
49800,5148,1910
49900,5158,1921
50000,5159,1933
50100,5183,1946
50200,5175,1943
50300,5190,1934
50400,5226,1938
50500,5235,1946
50600,5229,1935
50700,5237,1938
50800,5238,1941
50900,5247,1935
51000,5256,1948
51100,5270,1940
51200,5290,1942
51300,5298,1954
51400,5313,1967
51500,5320,1968
51600,5330,1978
51700,12271,2007
51800,5338,1979
51900,5356,1981
52000,5374,1984
52100,5381,1985
52200,5395,1957
52300,5417,1972
52400,5434,1983
52500,5430,1986
52600,5462,1988
52700,5443,1994
52800,5454,2010
52900,5464,1998
53000,5490,2113
53100,5442,2015
53200,5494,2031
53300,5502,2009
53400,5513,2019
53500,5528,2021
53600,5545,2022
53700,5554,2027
53800,5560,2024
53900,5574,2069
54000,5588,2048
54100,5598,2057
54200,5617,2062
54300,5617,2052
54400,5610,1988
54500,5639,2062
54600,5646,2056
54700,5674,2069
54800,5675,2072
54900,5692,2063
55000,5726,2067
55100,5720,2087
55200,5713,2074
55300,5722,2075
55400,5733,2084
55500,5742,2079
55600,5750,2085
55700,5755,2097
55800,5802,2093
55900,5740,2119
56000,5804,2114
56100,5836,2131
56200,5814,2113
56300,5811,2113
56400,5851,2123
56500,5849,2122
56600,5840,2123
56700,5877,2141
56800,5855,2156
56900,5865,2147
57000,5878,2143
57100,5874,2143
57200,5880,2143
57300,5915,2148
57400,5928,2141
57500,5939,2151
57600,5950,2148
57700,5951,2152
57800,5954,2169
57900,5967,2164
58000,5984,2160
58100,5995,2193
58200,5938,2172
58300,6064,2172
58400,6040,2180
58500,6053,2182
58600,6063,2200
58700,6063,2188
58800,6096,2192
58900,6083,2198
59000,6049,2217
59100,6131,2244
59200,6770,2476
59300,6596,2412
59400,6174,2246
59500,6151,2224
59600,6149,2225
59700,6207,2227
59800,6186,2230
59900,6201,2232
60000,6215,2240
60100,6219,2240
60200,6229,2243
60300,6231,2246
60400,6241,2257
60500,6285,2253
60600,6279,2261
60700,6313,2273
60800,6281,2280
60900,6297,2279
61000,6304,2300
61100,6295,2279
61200,6360,2283
61300,6349,2311
61400,6352,2294
61500,6370,2297
61600,6359,2316
61700,6366,2303
61800,6372,2304
61900,6394,2300
62000,6393,2331
62100,6408,2322
62200,6417,2311
62300,6419,2321
62400,6428,2305
62500,6435,2303
62600,6439,2315
62700,6438,2340
62800,6461,2317
62900,6458,2320
63000,6476,2327
63100,6496,2331
63200,6494,2328
63300,6488,2337
63400,6488,2332
63500,6499,2335
63600,6537,2363
63700,6519,2354
63800,6534,2356
63900,6531,2354
64000,6555,2377
64100,6543,2375
64200,6546,2372
64300,6575,2393
64400,6575,2361
64500,6603,2371
64600,6634,2373
64700,6595,2368
64800,6636,2378
64900,6614,2375
65000,6628,2382
65100,6655,2394
65200,6647,2381
65300,6656,2385
65400,6653,2390
65500,6642,2390
65600,6683,2416
65700,6706,2448
65800,6716,2461
65900,6704,2427
66000,6759,2439
66100,6757,2446
66200,6771,2455
66300,6797,2451
66400,6795,2449
66500,6837,2461
66600,6862,2468
66700,6876,2476
66800,6900,2493
66900,6917,2483
67000,6925,2486
67100,6922,2484
67200,6938,2485
67300,6949,2488
67400,6969,2492
67500,6976,2500
67600,6987,2485
67700,6999,2491
67800,7015,2494
67900,7030,2507
68000,7051,2504
68100,7078,2504
68200,7127,2513
68300,7111,2512
68400,7115,2520
68500,7137,2512
68600,7161,2510
68700,7115,2510
68800,7162,2519
68900,7200,2519
69000,7177,2521
69100,7191,2523
69200,7211,2529
69300,7226,2567
69400,7256,2549
69500,7278,2544
69600,7280,2557
69700,7296,2556
69800,7302,2565
69900,7311,2568
70000,7348,2572
70100,7351,2666
70200,7623,2579
70300,7363,2584
70400,7370,2583
70500,7379,2601
70600,7377,2580
70700,7414,2592
70800,7445,2578
70900,7427,2594
71000,7451,2598
71100,7464,2597
71200,7476,2606
71300,7495,2604
71400,7523,2609
71500,7507,2622
71600,7501,2627
71700,7512,2626
71800,7512,2636
71900,7523,2629
72000,7564,2655
72100,7588,2643
72200,7579,2640
72300,7576,2642
72400,7598,2648
72500,7588,2636
72600,7625,2643
72700,7608,2652
72800,7623,2664
72900,7646,2658
73000,7647,2664
73100,7650,2662
73200,7663,2657
73300,7697,2689
73400,7680,2686
73500,7699,2689
73600,7724,2679
73700,7695,2679
73800,7799,2684
73900,7773,2696
74000,7758,2704
74100,7816,2701
74200,7722,2718
74300,7806,2727
74400,7774,2713
74500,7778,2720
74600,7825,2731
74700,7831,2734
74800,7845,2730
74900,7852,2742
75000,7872,2738
75100,7881,2740
75200,7930,2748
75300,7903,2733
75400,7919,2719
75500,7918,2726
75600,7964,2718
75700,7957,2721
75800,7934,2787
75900,9056,2710
76000,7991,2780
76100,8023,2796
76200,8019,2778
76300,8032,2782
76400,8036,2779
76500,8095,2774
76600,8406,3390
76700,8124,2790
76800,8133,2787
76900,8142,2789
77000,8158,2802
77100,8177,2808
77200,8194,2812
77300,8201,2815
77400,8208,2821
77500,8229,2818
77600,8285,2827
77700,8195,2827
77800,8269,2833
77900,8269,2831
78000,8299,2857
78100,8305,2833
78200,8304,2838
78300,8309,2859
78400,8344,2860
78500,8340,2855
78600,8356,2851
78700,8357,2855
78800,8389,2875
78900,8375,2771
79000,8388,2857
79100,8431,2868
79200,8411,2872
79300,8413,2875
79400,8457,2905
79500,8435,2889
79600,8447,2894
79700,8450,2890
79800,8463,2892
79900,8457,2896
80000,8512,2907
80100,8486,2897
80200,8506,2928
80300,8495,2918
80400,8482,2915
80500,8491,2912
80600,8534,2950
80700,8558,2919
80800,8570,2930
80900,8570,2928
81000,8605,2940
81100,8554,2954
81200,8654,2940
81300,8603,2951
81400,8619,2956
81500,8557,2957
81600,8612,2968
81700,8591,2973
81800,8577,2963
81900,8636,2976
82000,8656,2986
82100,8663,3005
82200,8621,3017
82300,8638,3061
82400,8741,3065
82500,8776,3089
82600,8757,3119
82700,8767,3133
82800,8766,3127
82900,8814,3186
83000,8825,3161
83100,8832,3186
83200,8832,3188
83300,8865,3217
83400,8891,3225
83500,8893,3232
83600,8895,3262
83700,8892,3271
83800,8931,3284
83900,8912,3283
84000,8919,3325
84100,8935,3342
84200,8981,3332
84300,8962,3343
84400,8991,3373
84500,9015,3375
84600,9043,3288
84700,9033,3408
84800,9027,3410
84900,9036,3420
85000,9032,3444
85100,9187,3477
85200,9084,3465
85300,9103,3475
85400,9102,3498
85500,9103,3503
85600,9139,3519
85700,9085,3510
85800,9091,3494
85900,9083,3508
86000,9102,3508
86100,9097,3526
86200,9182,3563
86300,9230,3584
86400,9229,3572
86500,9241,3583
86600,9271,3576
86700,9283,3591
86800,9301,3608
86900,9321,3593
87000,9291,3589
87100,9284,3607
87200,9356,3613
87300,9342,3626
87400,9375,3598
87500,9345,3613
87600,9353,3598
87700,9389,3627
87800,9397,3616
87900,9404,3616
88000,9427,3608
88100,9410,3615
88200,9473,3639
88300,9464,3640
88400,9464,3643
88500,9497,3627
88600,9477,3655
88700,9518,3668
88800,9526,3660
88900,9534,3670
89000,9520,3653
89100,9529,3657
89200,9571,3656
89300,9586,3668
89400,9513,3639
89500,9512,3651
89600,9510,3640
89700,9544,3645
89800,9491,3717
89900,9619,3688
90000,9627,3682
90100,9628,3684
90200,9586,3685
90300,9617,3677
90400,9606,3685
90500,9639,3683
90600,9652,3698
90700,9647,3702
90800,9651,3671
90900,9648,3696
91000,9674,3694
91100,9670,3694
91200,9714,3696
91300,9703,3698
91400,9747,3706
91500,9720,3710
91600,9735,3714
91700,9745,3728
91800,9776,3738
91900,9753,3726
92000,9782,3719
92100,9765,3722
92200,9815,3725
92300,9789,3728
92400,9835,3741
92500,9807,3742
92600,9827,3739
92700,9872,3803
92800,9884,3755
92900,9846,3755
93000,9863,3759
93100,9863,3758
93200,9915,3669
93300,9880,3771
93400,10369,4247
93500,10246,3843
93600,9968,3802
93700,9889,3792
93800,9927,3793
93900,9928,3789
94000,9926,3793
94100,9957,3785
94200,9950,3807
94300,9979,3811
94400,9971,3820
94500,9990,3816
94600,10001,3858
94700,9980,3842
94800,10032,3828
94900,10041,3833
95000,10019,3830
95100,10060,3843
95200,10045,3833
95300,10080,3861
95400,10060,3845
95500,10064,3841
95600,10137,3768
95700,10138,3868
95800,10117,3858
95900,10139,3860
96000,10116,3874
96100,10172,3869
96200,10136,3864
96300,10142,3867
96400,10153,3873
96500,10194,3875
96600,10194,3898
96700,10162,3898
96800,10165,3889
96900,10199,3895
97000,10221,3905
97100,10255,3895
97200,10254,3904
97300,10269,3904
97400,10248,3903
97500,10354,3925
97600,10276,3927
97700,10301,3913
97800,10313,3923
97900,10294,3942
98000,10321,3927
98100,10307,3916
98200,10315,3923
98300,10301,3923
98400,10346,3942
98500,10419,3993
98600,10463,4010
98700,10473,4029
98800,10428,4005
98900,10484,4028
99000,10489,4050
99100,10477,4030
99200,10517,4029
99300,10540,4033
99400,10472,4044
99500,10535,4047
99600,10526,4052
99700,10527,4054
99800,10579,4063
99900,10561,4066
100000,10584,4065
