Size,Merge,MergeInsertion
31500,3231,1199
31600,3230,1206
31700,3287,1251
31800,3281,1278
31900,3343,1258
32000,3309,1267
32100,3248,1317
32200,3260,1302
32300,3323,1340
32400,3300,1304
32500,3274,1347
32600,3326,1405
32700,3344,1356
32800,3367,1391
32900,3394,1369
33000,3370,1394
33100,3355,1414
33200,3344,1377
33300,3361,1461
33400,3431,1371
33500,3416,1413
33600,3493,1407
33700,3443,1433
33800,3460,1420
33900,3469,1405
34000,3546,1413
34100,3486,1430
34200,3472,1429
34300,3578,1396
34400,3557,1402
34500,3575,1409
34600,3581,1457
34700,3901,1749
34800,4074,1584
34900,3643,1434
35000,3632,1464
35100,3709,1432
35200,3660,1463
35300,3626,1453
35400,3657,1455
35500,3656,1435
35600,3627,1433
35700,3759,1516
35800,3819,1494
35900,3707,1461
36000,4020,1469
36100,3697,1454
36200,3697,1464
36300,3715,1455
36400,3725,1474
36500,3726,1474
36600,3737,1467
36700,3740,1470
36800,3753,1478
36900,3761,1472
37000,3774,1485
37100,3779,1490
37200,3810,1489
37300,3852,1491
37400,3856,1499
37500,3866,1516
37600,3891,1513
37700,4334,1540
37800,3886,1505
37900,3924,1518
38000,4047,1523
38100,3919,1514
38200,3939,1520
38300,3947,1520
38400,3957,1555
38500,3970,1542
38600,3985,1531
38700,4003,1537
38800,4036,1534
38900,4018,1552
39000,4055,1514
39100,4085,1555
39200,4082,1551
39300,4046,1552
39400,4088,1550
39500,4081,1569
39600,4089,1587
39700,4127,1535
39800,4137,1570
39900,4162,1571
40000,4168,1574
40100,4164,1588
40200,4170,1586
40300,4180,1591
40400,4191,1600
40500,4199,1598
40600,4204,1596
40700,4215,1609
40800,4226,1606
40900,4234,1612
41000,4235,1604
41100,4265,1606
41200,4276,1622
41300,4285,1619
41400,4296,1623
41500,4312,1668
41600,4295,1623
41700,4366,1626
41800,4432,1661
41900,4365,1711
42000,4528,1632
42100,5207,1695
42200,4585,1649
42300,4502,1676
42400,4466,1676
42500,4430,1679
42600,4494,1680
42700,4706,1666
42800,4486,1672
42900,4456,1685
43000,4441,1683
43100,4495,1692
43200,4499,1681
43300,4508,1685
43400,4542,1697
43500,4523,1707
43600,4541,1692
43700,4552,1695
43800,4553,1702
43900,4567,1740
44000,4603,1701
44100,4579,1722
44200,4616,1758
44300,4647,1742
44400,4650,1730
44500,4665,1723
44600,4709,1766
44700,4679,1729
44800,5010,1788
44900,4832,1735
45000,4743,1769
45100,4758,1769
45200,4719,1766
45300,4746,1770
45400,4746,1781
45500,4728,1757
45600,4746,1757
45700,4748,1774
45800,4761,1772
45900,4772,1786
46000,4803,1777
46100,4803,1773
46200,4809,1778
46300,4831,1785
46400,4860,1788
46500,4865,1791
46600,4856,1804
46700,4852,1801
46800,4860,1810
46900,4863,1803
47000,4882,1831
47100,4908,1810
47200,4917,1835
47300,4915,1825
47400,4922,1829
47500,4927,1825
47600,4961,1839
47700,4945,1833
47800,4951,1835
47900,4958,1839
48000,5013,1845
48100,5014,1888
48200,4990,1841
48300,5010,1852
48400,5038,1862
48500,5026,1857
48600,5024,1858
48700,5047,1867
48800,5058,1879
48900,5053,1865
49000,5120,1968
49100,5632,1974
49200,5117,1894
49300,5112,1885
49400,5094,1896
49500,5119,1899
49600,5135,1905
49700,5128,1910
49800,5140,1908
49900,5180,1927
50000,5177,1931
50100,5196,1937
50200,5182,1944
50300,5207,1941
50400,5245,2646
50500,5216,1950
50600,5217,1942
50700,5223,1954
50800,5249,1949
50900,5235,1951
51000,5268,1949
51100,5281,1941
51200,5284,1941
51300,5294,1949
51400,5322,1952
51500,5313,1957
51600,5320,1957
51700,5332,1962
51800,5392,1966
51900,5373,1970
52000,5380,1996
52100,5380,1972
52200,5400,1972
52300,5406,1977
52400,5417,1979
52500,5431,1980
52600,5433,1990
52700,5480,1995
52800,5456,2005
52900,5466,2010
53000,5489,2006
53100,5471,2008
53200,5481,2035
53300,5501,2012
53400,5508,2014
53500,5520,2029
53600,5516,2035
53700,5572,2028
53800,5579,2037
53900,5591,2036
54000,5580,2044
54100,5601,2035
54200,5618,2035
54300,5610,2042
54400,5653,2044
54500,5644,2061
54600,5653,2060
54700,5702,2084
54800,5682,2092
54900,5695,2083
55000,5679,2080
55100,5705,2099
55200,5721,2087
55300,5762,2049
55400,5731,2086
55500,5744,2085
55600,5761,2095
55700,5762,2089
55800,5793,2099
55900,5746,2108
56000,5777,2117
56100,5784,2055
56200,5827,2104
56300,5846,2112
56400,5830,2114
56500,5836,2113
56600,5839,2133
56700,5852,2133
56800,5862,2129
56900,5862,2141
57000,5899,2142
57100,5911,2135
57200,5892,2136
57300,5903,2150
57400,5914,2143
57500,5927,2147
57600,5946,2149
57700,5960,2175
57800,5983,2102
57900,5978,2170
58000,6022,2182
58100,6007,2168
58200,6008,2170
58300,6040,2169
58400,6022,2174
58500,6075,2185
58600,6090,2205
58700,6064,2206
58800,6089,2194
58900,6099,2202
59000,6105,2202
59100,6114,2210
59200,6140,2207
59300,6146,2210
59400,6156,2242
59500,6167,2222
59600,6162,2239
59700,6195,2225
59800,6185,2229
59900,6201,2249
60000,6200,2234
60100,6246,2240
60200,6231,2244
60300,6255,2246
60400,6248,2260
60500,6253,2257
60600,6257,2259
60700,6261,2266
60800,6278,2266
60900,6305,2272
61000,6248,2278
61100,6310,2284
61200,6336,2298
61300,6334,2291
61400,6338,2286
61500,6360,2301
61600,6351,2316
61700,6401,2358
61800,6387,2358
61900,6382,2362
62000,6406,2372
62100,6389,2407
62200,6400,2400
62300,6423,2412
62400,6420,2423
62500,6469,2439
62600,6455,2464
62700,6445,2472
62800,6461,2481
62900,6467,2501
63000,6468,2511
63100,6473,2525
63200,6499,2556
63300,6499,2561
63400,6505,2577
63500,6503,2607
63600,6516,2605
63700,6534,2620
63800,6527,2628
63900,6442,2664
64000,6544,2649
64100,6566,2671
64200,6568,2689
64300,6571,2683
64400,6603,2732
64500,6578,2705
64600,6611,2720
64700,6673,2734
64800,6642,2746
64900,6626,2763
65000,6621,2759
65100,6620,2772
65200,6623,2771
65300,6642,2798
65400,6664,2754
65500,6647,2803
65600,6685,2832
65700,6712,2836
65800,6720,2852
65900,6727,2853
66000,6761,2866
66100,6781,2863
66200,6802,2904
66300,6789,2886
66400,6816,2882
66500,6821,2889
66600,6831,2891
66700,6846,2912
66800,6885,2905
66900,6915,2932
67000,6917,2917
67100,6909,2923
67200,6921,2918
67300,6941,2934
67400,6938,2927
67500,6964,2939
67600,7000,2936
67700,7005,2939
67800,7012,2935
67900,7021,2951
68000,7049,2940
68100,7090,2956
68200,7098,2966
68300,7107,2975
68400,7140,2970
68500,7127,2976
68600,7136,2970
68700,7165,2973
68800,7191,2972
68900,7200,2986
69000,7204,2971
69100,7213,2970
69200,7254,2997
69300,7247,2978
69400,7252,3010
69500,7297,3000
69600,7283,2984
69700,7290,2997
69800,7298,2984
69900,7315,2992
70000,7343,3009
70100,7375,2939
70200,7367,3005
70300,7363,3009
70400,7386,3006
70500,7388,3043
70600,7394,3009
70700,7430,3017
70800,7423,3035
70900,7432,3043
71000,7444,3029
71100,7447,3037
71200,7455,3033
71300,7504,3041
71400,7491,3095
71500,7512,3058
71600,7524,3058
71700,7536,3057
71800,7558,3094
71900,7531,3080
72000,7568,3082
72100,7549,3081
72200,7561,3072
72300,7580,3081
72400,7591,3081
72500,7587,3085
72600,7622,3094
72700,7594,3105
72800,7624,3093
72900,7643,3106
73000,7634,3096
73100,7647,3104
73200,7651,3127
73300,7668,3112
73400,7693,3115
73500,7690,3124
73600,7688,3114
73700,7695,3121
73800,7678,3092
73900,7716,3143
74000,7735,3150
74100,7763,3149
74200,7752,3151
74300,7783,3156
74400,7793,3165
74500,7858,3166
74600,7854,3156
74700,7855,3154
74800,7869,3159
74900,7879,3165
75000,7906,3173
75100,7857,3173
75200,7928,3172
75300,7953,3256
75400,7930,3175
75500,7975,3198
75600,7972,3177
75700,7936,3193
75800,7970,3187
75900,8007,3201
76000,8004,3210
76100,8013,3202
76200,8040,3210
76300,8097,3117
76400,8074,3217
76500,8087,3220
76600,8108,3222
76700,8152,3239
76800,8144,3226
76900,8165,3231
77000,8159,3243
77100,8172,3244
77200,8178,3235
77300,8203,3252
77400,8232,3251
77500,8237,3253
77600,8244,3270
77700,8268,3256
77800,8264,3254
77900,8265,3258
78000,8313,3269
78100,8279,3301
78200,8302,3281
78300,8287,3280
78400,8293,3278
78500,8312,3288
78600,8315,3293
78700,8368,3291
78800,8404,3298
78900,8383,3296
79000,8395,3305
79100,8391,3307
79200,8434,3307
79300,8448,3307
79400,8423,3300
79500,8434,3324
79600,8449,3303
79700,8403,3334
79800,8479,3309
79900,8468,3319
80000,8493,3328
80100,8485,3323
80200,8494,3332
80300,8548,3352
80400,8539,3346
80500,8536,3357
80600,8533,3339
80700,8547,3349
80800,8553,3356
80900,8563,3346
81000,8582,3367
81100,8587,3361
81200,8603,3364
81300,8586,3372
81400,8643,3290
81500,8581,3387
81600,8606,3387
81700,8612,3384
81800,8614,3403
81900,8641,3412
82000,8647,3366
82100,8653,3388
82200,8691,3401
82300,8674,3385
82400,8694,3386
82500,8715,3421
82600,8770,3439
82700,8773,3445
82800,8796,3441
82900,8806,3451
83000,8804,3457
83100,8873,3455
83200,8847,3452
83300,8863,3475
83400,8865,3468
83500,8866,3458
83600,8942,3366
83700,8924,3468
83800,8921,3463
83900,8918,3470
84000,8922,3466
84100,8955,3475
84200,8945,3536
84300,8980,3493
84400,8991,3501
84500,8989,3495
84600,8993,3515
84700,8907,3478
84800,8970,3466
84900,8959,3466
85000,8975,3494
85100,8975,3473
85200,9002,3492
85300,9039,3485
85400,9030,3489
85500,9039,3490
85600,9031,3490
85700,9072,3522
85800,9149,3554
85900,9178,3550
86000,9151,3547
86100,9190,3554
86200,9195,3564
86300,9211,3576
86400,9236,3580
86500,9231,3585
86600,9238,3586
86700,9242,3578
86800,9285,3592
86900,10008,3587
87000,9239,3549
87100,9243,3557
87200,9232,3553
87300,9311,3521
87400,9361,3604
87500,9355,3610
87600,9385,3603
87700,9413,3613
87800,9423,3612
87900,9400,3619
88000,9449,3632
88100,9406,3614
88200,9434,3626
88300,9456,3633
88400,9405,3600
88500,9468,3645
88600,9490,3638
88700,9481,3658
88800,9518,3651
88900,9528,3665
89000,9526,3673
89100,9528,3661
89200,9548,3670
89300,9564,3696
89400,9552,3687
89500,9590,3673
89600,9577,3668
89700,9582,3695
89800,9642,3700
89900,9640,3691
90000,9631,3690
90100,9621,3689
90200,9574,3659
90300,9609,3696
90400,9605,3688
90500,9630,3692
90600,9650,3690
90700,9640,3708
90800,9669,3714
90900,9678,3701
91000,9670,3699
91100,9687,3699
91200,9678,3696
91300,9701,3729
91400,9686,3737
91500,9704,3709
91600,9696,3718
91700,9727,3714
91800,9805,3731
91900,9756,3729
92000,9783,3719
92100,9761,3726
92200,9777,3719
92300,9830,3750
92400,9850,3745
92500,9818,3702
92600,9795,3743
92700,9797,3765
92800,9837,3755
92900,9844,3774
93000,9873,3762
93100,9864,3771
93200,9868,3764
93300,9805,3795
93400,9885,3779
93500,9911,3795
93600,9897,3784
93700,9894,3788
93800,9877,3813
93900,9940,3790
94000,9930,3797
94100,10044,3787
94200,9968,3805
94300,9883,3799
94400,9984,3813
94500,9994,3817
94600,10015,3814
94700,10020,3818
94800,10030,3836
94900,10045,3835
95000,10042,3827
95100,10045,3834
95200,10088,3831
95300,10087,3838
95400,10095,3856
95500,10088,3840
95600,10076,3844
95700,10127,3859
95800,10119,3858
95900,10116,3855
96000,10126,3870
96100,10122,3872
96200,10189,3869
96300,10156,3865
96400,10164,3873
96500,10161,3877
96600,10183,3877
96700,10204,3895
96800,10199,3891
96900,10202,3908
97000,10197,3901
97100,10228,3905
97200,10237,3906
97300,10221,3915
97400,10224,3904
97500,10245,3906
97600,10268,4012
97700,10285,3919
97800,10308,3927
97900,10299,3919
98000,10327,3913
98100,10343,3829
98200,10318,3930
98300,10314,3934
98400,10330,3945
98500,10375,3975
98600,10292,3962
98700,10356,3982
98800,10370,3994
98900,10381,3990
99000,10444,4007
99100,10415,4034
99200,10504,4031
99300,10496,4029
99400,10504,4037
99500,10511,4050
99600,10554,4061
99700,10539,4069
99800,10538,4065
99900,10615,4075
100000,10583,4067
