Size,Merge,MergeInsertion
14700,1230,230
14800,1245,226
14900,1205,232
15000,1221,232
15100,1252,238
15200,1231,236
15300,1252,245
15400,1226,229
15500,1244,255
15600,1302,249
15700,1315,255
15800,1327,253
15900,1302,261
16000,1336,262
16100,1339,261
16200,1314,280
16300,1280,317
16400,1302,317
16500,1302,281
16600,1333,277
16700,1316,281
16800,1352,311
16900,1358,334
17000,1398,299
17100,1454,290
17200,1449,291
17300,1478,293
17400,1497,276
17500,1448,291
17600,1416,275
17700,1470,297
17800,1479,293
17900,1472,276
18000,1496,298
18100,1499,308
18200,1501,302
18300,1551,297
18400,1547,301
18500,1527,319
18600,1547,295
18700,1561,312
18800,1554,309
18900,1569,311
19000,1607,322
19100,1598,324
19200,1615,318
19300,1613,304
19400,1616,293
19500,1662,319
19600,1649,319
19700,1652,307
19800,1644,317
19900,1651,316
20000,1655,318
20100,1667,326
20200,1667,321
20300,1663,324
20400,1688,312
20500,1668,318
20600,1709,337
20700,1682,326
20800,1713,325
20900,1707,322
21000,1701,357
21100,1748,369
21200,1749,341
21300,1775,353
21400,1793,349
21500,1803,346
21600,1794,346
21700,1808,349
21800,1841,357
21900,1830,364
22000,1832,355
22100,1848,354
22200,1852,363
22300,1882,355
22400,1880,375
22500,1886,357
22600,1889,353
22700,1900,369
22800,2956,364
22900,1898,375
23000,1928,370
23100,1921,379
23200,1925,375
23300,1931,393
23400,1937,397
23500,1948,372
23600,1968,395
23700,1973,402
23800,1962,409
23900,1968,408
24000,1972,396
24100,1991,404
24200,1972,402
24300,1987,397
24400,1988,422
24500,2027,399
24600,1994,402
24700,2017,402
24800,2014,420
24900,2049,394
25000,2040,408
25100,2038,417
25200,2055,423
25300,2058,444
25400,2081,410
25500,2089,434
25600,2116,421
25700,2139,425
25800,2123,431
25900,2147,427
26000,2151,439
26100,2146,435
26200,2308,987
26300,2163,442
26400,2173,444
26500,2184,462
26600,2185,442
26700,2206,441
26800,2193,454
26900,2210,440
27000,2232,446
27100,2231,454
27200,2269,434
27300,2264,452
27400,2267,464
27500,2289,449
27600,2280,451
27700,2298,443
27800,2287,440
27900,2297,451
28000,2317,444
28100,2331,458
28200,2332,441
28300,2328,457
28400,2354,458
28500,2352,460
28600,2364,468
28700,2385,458
28800,2375,472
28900,2401,478
29000,2410,483
29100,2408,464
29200,2426,470
29300,2419,465
29400,2443,482
29500,2450,480
29600,2455,487
29700,2463,476
29800,2494,486
29900,2462,497
30000,2495,483
30100,2509,496
30200,2512,491
30300,2523,499
30400,2516,517
30500,2520,509
30600,2570,520
30700,2554,533
30800,2563,544
30900,2547,543
31000,2555,538
31100,2525,524
31200,2555,536
31300,2549,543
31400,2557,553
31500,2572,535
31600,2559,545
31700,2575,542
31800,2564,568
31900,2581,540
32000,2582,555
32100,2584,547
32200,2588,535
32300,2607,530
32400,2591,555
32500,2609,559
32600,2627,553
32700,2612,545
32800,2623,557
32900,2615,568
33000,2634,549
33100,2649,566
33200,2676,571
33300,2666,575
33400,2708,580
33500,2699,572
33600,2746,601
33700,2756,576
33800,2762,606
33900,2763,579
34000,2803,582
34100,2825,592
34200,2806,588
34300,2832,588
34400,2851,594
34500,2853,578
34600,2865,595
34700,2875,592
34800,2886,580
34900,2878,615
35000,2904,614
35100,2916,601
35200,2925,595
35300,2952,605
35400,2950,601
35500,2946,615
35600,2980,619
35700,2994,598
35800,2980,615
35900,2996,616
36000,3013,619
36100,3019,626
36200,3024,644
36300,3049,629
36400,3032,647
36500,3037,594
36600,3048,626
36700,3067,610
36800,3054,628
36900,3071,602
37000,3095,641
37100,3113,608
37200,3110,625
37300,3130,627
37400,3138,647
37500,3133,631
37600,3165,626
37700,3169,641
37800,3204,645
37900,3190,675
38000,3202,670
38100,3232,665
38200,3246,673
38300,3242,657
38400,3244,661
38500,3282,649
38600,3269,672
38700,3298,648
38800,3308,643
38900,3285,639
39000,3319,682
39100,3325,676
39200,3343,662
39300,3330,672
39400,3327,656
39500,3347,662
39600,3335,667
39700,3370,658
39800,3355,665
39900,3380,674
40000,3385,695
40100,3466,688
40200,3397,699
40300,3426,692
40400,3409,691
40500,3383,690
40600,3360,689
40700,3402,694
40800,3397,708
40900,3372,684
41000,3380,667
41100,3419,687
41200,3409,699
41300,3400,701
41400,3400,722
41500,3439,689
41600,3447,673
41700,3451,697
41800,3461,686
41900,3456,719
42000,3490,701
42100,3494,711
42200,3471,719
42300,3499,681
42400,3505,708
42500,3561,740
42600,3555,714
42700,3555,719
42800,3612,739
42900,3582,702
43000,3573,708
43100,3622,716
43200,3614,717
43300,3721,703
43400,3619,727
43500,3655,733
43600,3662,735
43700,3664,743
43800,3845,767
43900,3663,762
44000,3695,750
44100,3707,748
44200,3701,731
44300,3724,740
44400,3719,764
44500,3724,751
44600,3746,764
44700,3767,735
44800,3797,769
44900,3798,731
45000,3795,764
45100,3789,742
45200,3830,734
45300,3826,763
45400,3793,756
45500,3823,805
45600,3866,802
45700,3854,793
45800,3815,775
45900,3835,796
46000,3822,779
46100,3852,795
46200,3878,873
46300,3863,785
46400,3869,832
46500,3880,811
46600,3892,868
46700,3900,809
46800,3908,838
46900,3913,811
47000,3914,823
47100,3893,779
47200,3946,801
47300,3936,812
47400,3933,813
47500,3913,812
47600,3932,813
47700,3981,830
47800,3956,801
47900,3994,838
48000,3966,853
48100,3963,806
48200,3987,842
48300,4007,829
48400,3983,823
48500,4001,848
48600,3985,823
48700,4029,838
48800,4001,838
48900,4025,845
49000,4038,828
49100,4042,850
49200,4035,843
49300,4055,838
49400,4080,872
49500,4020,845
49600,4058,846
49700,4092,858
49800,4072,822
49900,4101,849
50000,4084,841
50100,4107,876
50200,4129,857
50300,4148,863
50400,4127,869
50500,4146,871
50600,4195,880
50700,4235,876
50800,4215,858
50900,4178,851
51000,4247,898
51100,4206,849
51200,4252,833
51300,4268,890
51400,4265,878
51500,4237,885
51600,4310,904
51700,4315,880
51800,4326,907
51900,4328,946
52000,4327,917
52100,4318,890
52200,4330,888
52300,4349,888
52400,4372,907
52500,4394,909
52600,4391,928
52700,4393,897
52800,4377,904
52900,4348,913
53000,4390,906
53100,4467,931
53200,4381,910
53300,4412,915
53400,4418,911
53500,4484,959
53600,4467,951
53700,4475,913
53800,4466,923
53900,4462,949
54000,4514,956
54100,4500,939
54200,4507,941
54300,4534,934
54400,4535,954
54500,4519,970
54600,4537,935
54700,4536,943
54800,4559,948
54900,4589,968
55000,4558,947
55100,4608,945
55200,4616,982
55300,4599,928
55400,4628,967
55500,4630,949
55600,4654,967
55700,4673,948
55800,4689,924
55900,4685,965
56000,4680,982
56100,4682,936
56200,4708,946
56300,4718,992
56400,4709,951
56500,4711,941
56600,4694,984
56700,4731,954
56800,4715,957
56900,4750,961
57000,4734,959
57100,5392,1098
57200,4762,971
57300,4796,977
57400,4747,969
57500,4769,1004
57600,4747,1019
57700,4807,1011
57800,4830,988
57900,4863,1030
58000,4849,1005
58100,4840,1005
58200,4856,1014
58300,4868,1000
58400,4887,986
58500,4876,1017
58600,4938,1017
58700,4918,1049
58800,4961,1038
58900,4944,1002
59000,4916,1009
59100,4974,1042
59200,4955,1028
59300,4944,1027
59400,5028,1047
59500,4975,1037
59600,5016,1008
59700,4992,1029
59800,4971,1040
59900,5006,1019
60000,5024,1034
60100,5051,1084
60200,5040,1101
60300,5015,1072
60400,5047,1043
60500,5010,1039
60600,5054,1065
60700,5088,1091
60800,5051,1051
60900,5094,1017
61000,5120,1055
61100,5074,1079
61200,5068,1102
61300,5048,1116
61400,5035,1106
61500,5079,1162
61600,5071,1138
61700,5087,1112
61800,5145,1191
61900,5130,1148
62000,5118,1118
62100,5126,1125
62200,5137,1124
62300,5138,1163
62400,5162,1122
62500,5174,1148
62600,5170,1141
62700,5149,1144
62800,5189,1179
62900,5161,1122
63000,5177,1149
63100,5181,1131
63200,5182,1148
63300,5211,1159
63400,5167,1177
63500,5135,1196
63600,5148,1187
63700,5175,1172
63800,5147,1200
63900,5149,1160
64000,5144,1156
64100,5248,1164
64200,5273,1171
64300,5282,1184
64400,5316,1238
64500,5249,1137
64600,5249,1138
64700,5261,1135
64800,5270,1186
64900,5255,1182
65000,5269,1217
65100,5274,1167
65200,5255,1175
65300,5251,1198
65400,5258,1156
65500,5313,1179
65600,5273,1133
65700,5286,1164
65800,5299,1198
65900,5306,1155
66000,5331,1153
66100,5337,1159
66200,5337,1177
66300,5434,1247
66400,5425,1239
66500,5437,1242
66600,5396,1233
66700,5418,1199
66800,5441,1215
66900,5478,1199
67000,5550,1223
67100,5530,1170
67200,5535,1199
67300,5605,1263
67400,5721,1295
67500,5701,1305
67600,5599,1260
67700,5690,1263
67800,5713,1293
67900,5702,1255
68000,5678,1211
68100,5654,1208
68200,5909,1609
68300,6763,1345
68400,5984,1218
68500,5794,1251
68600,5726,1264
68700,5736,1285
68800,5698,1232
68900,5717,1171
69000,5756,1166
69100,5801,1218
69200,5770,1276
69300,5919,1226
69400,8845,1310
69500,6210,1252
69600,5906,1267
69700,5853,1230
69800,5986,1333
69900,5953,1272
70000,6106,1504
70100,6029,1243
70200,6015,1242
70300,5960,1333
70400,6036,1276
70500,6051,1230
70600,5996,1326
70700,6006,1273
70800,6382,1340
70900,6053,1241
71000,6313,1386
71100,6207,1380
71200,6087,1326
71300,6190,1349
71400,6188,1347
71500,6137,1290
71600,6222,1338
71700,6100,1332
71800,6079,1309
71900,6144,1337
72000,6190,1331
72100,6346,1340
72200,6395,1417
72300,6441,1400
72400,6140,1298
72500,6199,1308
72600,6383,1432
72700,6382,1505
72800,6327,1378
72900,6312,1325
73000,6413,1280
73100,7998,5873
73200,6252,1339
73300,6482,1412
73400,6519,1539
73500,6610,1364
73600,6503,1466
73700,6412,1426
73800,6433,1358
73900,6280,1399
74000,6403,1646
74100,6437,1357
74200,6519,1341
74300,6505,1344
74400,6636,1359
74500,6562,1336
74600,6605,1453
74700,6670,1446
74800,6434,1359
74900,6459,1373
75000,6431,1350
75100,6439,1428
75200,6497,1391
75300,6469,1367
75400,6484,1380
75500,6458,1408
75600,6456,1408
75700,6512,1369
75800,6526,1405
75900,6516,1374
76000,6505,1392
76100,6547,1381
76200,6580,1475
76300,7032,1571
76400,7584,1609
76500,6873,1561
76600,6945,1425
76700,6894,1414
76800,6764,1422
76900,6791,1371
77000,6719,1437
77100,6848,1502
77200,6882,1606
77300,7048,1436
77400,7069,1385
77500,6903,1443
77600,6923,1573
77700,7121,1384
77800,6946,1417
77900,6878,1409
78000,6889,1456
78100,6855,1540
78200,6887,1468
78300,6946,1450
78400,6830,1482
78500,6800,1442
78600,6818,1466
78700,6846,1425
78800,6853,1451
78900,6790,1467
79000,6796,1473
79100,6828,1467
79200,6918,1437
79300,6845,1559
79400,6895,1412
79500,6871,1423
79600,6843,1456
79700,7264,1626
79800,7186,1495
79900,6901,1550
80000,6915,1585
80100,6972,1430
80200,6994,1465
80300,6979,1526
80400,6884,1499
80500,7007,1451
80600,7623,1611
80700,7235,1471
80800,6993,1428
80900,6905,1483
81000,8136,1558
81100,7059,1407
81200,6818,1423
81300,6930,1417
81400,6881,1497
81500,6903,1438
81600,6977,1539
81700,6976,1484
81800,7060,1579
81900,7087,1590
82000,6895,1457
82100,6822,1408
82200,6831,1447
82300,6856,1415
82400,6842,1462
82500,6881,1433
82600,6853,1477
82700,6869,1468
82800,6826,1476
82900,6871,1485
83000,6910,1496
83100,6902,1467
83200,6904,1466
83300,6922,1456
83400,6956,1506
83500,7005,1511
83600,7000,1501
83700,6968,1503
83800,7000,1532
83900,6962,1489
84000,7066,1523
84100,7059,1512
84200,7083,1510
84300,7027,1515
84400,7041,1540
84500,7074,1459
84600,7099,1497
84700,7146,1503
84800,7053,1488
84900,7302,1523
85000,7166,1536
85100,7199,1515
85200,7144,1490
85300,7135,1467
85400,7180,1488
85500,7174,1501
85600,7277,1432
85700,7207,1484
85800,7226,1478
85900,7207,1517
86000,7227,1457
86100,7315,1469
86200,7304,1654
86300,7280,1577
86400,7308,1648
86500,7335,1634
86600,7322,1581
86700,7460,1550
86800,7367,1561
86900,7394,1570
87000,7363,1578
87100,7453,1586
87200,7460,1603
87300,7395,1590
87400,7405,1585
87500,7432,1609
87600,7447,1606
87700,7421,1591
87800,7426,1610
87900,7449,1547
88000,7513,1602
88100,7522,1598
88200,7532,1596
88300,7516,1600
88400,7517,1575
88500,7514,1600
88600,7518,1613
88700,7540,1577
88800,7562,1622
88900,7576,1622
89000,7540,1638
89100,7589,1647
89200,7617,1598
89300,7634,1615
89400,7598,1593
89500,7634,1610
89600,7628,1632
89700,7652,1604
89800,7678,1651
89900,7666,1630
90000,7668,1573
90100,7662,1577
90200,7664,1614
90300,7684,1667
90400,7682,1636
90500,7711,1627
90600,7701,1654
90700,7708,1658
90800,7702,1638
90900,7707,1662
91000,7758,1673
91100,7733,1730
91200,7729,1708
91300,7759,1704
91400,7749,1677
91500,7741,1664
91600,7720,1686
91700,7806,1662
91800,7740,1683
91900,7747,1716
92000,7755,1660
92100,7784,1691
92200,7790,1716
92300,7847,1683
92400,7858,1675
92500,7822,1652
92600,7794,1699
92700,7812,1694
92800,7812,1683
92900,7873,1715
93000,7857,1699
93100,7827,1716
93200,7828,1739
93300,7858,1706
93400,7867,1734
93500,7868,1673
93600,7866,1767
93700,7886,1747
93800,7892,1737
93900,7891,1700
94000,7880,1693
94100,7891,1700
94200,7906,1707
94300,7904,1672
94400,7971,1765
94500,7963,1678
94600,7981,1731
94700,7991,1674
94800,8011,1779
94900,7989,1737
95000,7982,1723
95100,7975,1728
95200,8027,1759
95300,8007,1798
95400,8035,1748
95500,8042,1754
95600,8027,1742
95700,8053,1781
95800,8023,1802
95900,8044,1792
96000,8040,1795
96100,8008,1760
96200,8051,1790
96300,8049,1811
96400,8093,1756
96500,8061,1752
96600,8077,1774
96700,8057,1797
96800,8062,1777
96900,8055,1814
97000,8068,1829
97100,8111,1736
97200,8053,1745
97300,8106,1796
97400,8089,1807
97500,8095,1813
97600,8058,1792
97700,8089,1775
97800,8128,1800
97900,8166,1779
98000,8155,1789
98100,8157,1787
98200,8147,1747
98300,8134,1787
98400,8143,1844
98500,8182,1811
98600,8138,1835
98700,8165,1821
98800,8257,1820
98900,8167,1783
99000,8164,1803
99100,8215,1769
99200,8243,1779
99300,8245,1818
99400,8270,1820
99500,8287,1791
99600,8215,1786
99700,8234,1818
99800,8296,1832
99900,8256,1868
100000,8299,1813
