Size,Merge,MergeInsertion
15300,1248,338
15400,1264,344
15500,1247,341
15600,1244,336
15700,1240,328
15800,1275,331
15900,1256,326
16000,1263,335
16100,1271,342
16200,1284,334
16300,1302,337
16400,1298,330
16500,1344,342
16600,1321,344
16700,1357,349
16800,1351,427
16900,1403,366
17000,1416,354
17100,1437,361
17200,1414,346
17300,1393,362
17400,1420,365
17500,1446,367
17600,1440,354
17700,1449,358
17800,1471,352
17900,1488,348
18000,1505,353
18100,1495,359
18200,1495,362
18300,1526,372
18400,1521,372
18500,1539,369
18600,1551,362
18700,1542,368
18800,1553,372
18900,1583,374
19000,1593,369
19100,1611,376
19200,1601,386
19300,1640,373
19400,1595,353
19500,1631,373
19600,1641,371
19700,1638,380
19800,1655,371
19900,1655,369
20000,1666,390
20100,1671,398
20200,1648,374
20300,1681,396
20400,1683,384
20500,1693,391
20600,1688,407
20700,1682,414
20800,1722,438
20900,1719,438
21000,1729,451
21100,1744,464
21200,1735,486
21300,1758,491
21400,1799,514
21500,1783,527
21600,1797,537
21700,1815,541
21800,1805,551
21900,1824,559
22000,1844,569
22100,1834,573
22200,1845,589
22300,1877,604
22400,1886,614
22500,1865,594
22600,1886,613
22700,1874,615
22800,1896,624
22900,1905,617
23000,1898,618
23100,1924,614
23200,1911,618
23300,1930,621
23400,1946,609
23500,1929,596
23600,1949,603
23700,1956,610
23800,1953,617
23900,1959,614
24000,1977,604
24100,1982,614
24200,1978,606
24300,1997,611
24400,1990,619
24500,2016,618
24600,2000,615
24700,2005,605
24800,2016,610
24900,2023,602
25000,2022,608
25100,2040,608
25200,2071,614
25300,2052,611
25400,2061,615
25500,2096,621
25600,2111,623
25700,2122,624
25800,2099,633
25900,2150,626
26000,2121,618
26100,2160,636
26200,2104,627
26300,2172,618
26400,2179,633
26500,2191,644
26600,2210,636
26700,2217,652
26800,2199,660
26900,2218,643
27000,2232,645
27100,2222,646
27200,2243,673
27300,2252,651
27400,2262,657
27500,2255,655
27600,2256,656
27700,2295,675
27800,2303,657
27900,2318,656
28000,2306,649
28100,2331,670
28200,2343,664
28300,2354,666
28400,2342,664
28500,2354,664
28600,2357,660
28700,2368,655
28800,2365,673
28900,2388,655
29000,2407,669
29100,2410,676
29200,2419,680
29300,2429,671
29400,2434,711
29500,2445,683
29600,2438,673
29700,2454,667
29800,2478,671
29900,2485,685
30000,2483,698
30100,2490,683
30200,2484,700
30300,2505,697
30400,2520,697
30500,2510,737
30600,2549,716
30700,2537,704
30800,2536,716
30900,2548,726
31000,2519,726
31100,2528,734
31200,2541,696
31300,2545,701
31400,2696,746
31500,2546,718
31600,2546,701
31700,2549,689
31800,2548,693
31900,2562,729
32000,2554,707
32100,2553,706
32200,2572,714
32300,2608,685
32400,2611,709
32500,2624,690
32600,2622,696
32700,2611,706
32800,2602,698
32900,2624,709
33000,2630,708
33100,2658,726
33200,2669,722
33300,3000,829
33400,2693,721
33500,2715,754
33600,2741,737
33700,2798,752
33800,2767,756
33900,2808,724
34000,2795,721
34100,2800,766
34200,2799,730
34300,2840,745
34400,2845,715
34500,2983,713
34600,2864,720
34700,2846,736
34800,2869,726
34900,2892,716
35000,2907,741
35100,2907,745
35200,2934,732
35300,2924,769
35400,2950,745
35500,2965,732
35600,2980,719
35700,2971,744
35800,2991,736
35900,3001,739
36000,3016,736
36100,3016,738
36200,3014,743
36300,3031,742
36400,3061,733
36500,3078,742
36600,3050,752
36700,3064,764
36800,3065,769
36900,3075,735
37000,3083,765
37100,3099,748
37200,3104,744
37300,3135,752
37400,3124,773
37500,3160,762
37600,3199,782
37700,3114,762
37800,3160,783
37900,3176,775
38000,3192,766
38100,3218,772
38200,3219,799
38300,3244,789
38400,3244,783
38500,3268,774
38600,3265,780
38700,3269,776
38800,3307,775
38900,3254,789
39000,3322,796
39100,3302,820
39200,3407,805
39300,3323,803
39400,3322,792
39500,3353,786
39600,3337,805
39700,3356,785
39800,3354,789
39900,3366,796
40000,3367,821
40100,3369,780
40200,3403,791
40300,3390,800
40400,3417,780
40500,3390,806
40600,3390,808
40700,3396,798
40800,3387,801
40900,3386,822
41000,3724,848
41100,3757,973
41200,3431,857
41300,3386,842
41400,3378,865
41500,3419,887
41600,3444,890
41700,3444,898
41800,3460,906
41900,3442,914
42000,3499,937
42100,3492,971
42200,3513,948
42300,3506,990
42400,3496,1000
42500,3535,992
42600,3547,1013
42700,3545,1011
42800,3602,1043
42900,3556,1044
43000,3576,1050
43100,3598,1056
43200,3609,1082
43300,3635,1104
43400,3641,1113
43500,3653,1106
43600,3637,1135
43700,3651,1133
43800,3657,1139
43900,3675,1146
44000,3691,1163
44100,3702,1162
44200,3704,1167
44300,3747,1174
44400,3734,1211
44500,3733,1218
44600,3763,1216
44700,3747,1230
44800,3785,1220
44900,3786,1233
45000,3767,1242
45100,3785,1249
45200,3813,1250
45300,3795,1240
45400,3822,1263
45500,3817,1266
45600,3816,1245
45700,3832,1258
45800,3828,1261
45900,3859,1263
46000,3817,1272
46100,3835,1262
46200,3873,1281
46300,3840,1260
46400,3845,1258
46500,3849,1262
46600,3872,1261
46700,3874,1247
46800,3887,1264
46900,3907,1245
47000,3881,1227
47100,3900,1216
47200,3905,1243
47300,3947,1249
47400,3937,1232
47500,3937,1227
47600,3919,1228
47700,3955,1216
47800,3963,1232
47900,3951,1236
48000,3945,1261
48100,3963,1250
48200,4011,1256
48300,3977,1235
48400,3977,1250
48500,3984,1226
48600,3966,1228
48700,4010,1238
48800,3995,1231
48900,4021,1255
49000,4013,1286
49100,4025,1267
49200,4019,1266
49300,4030,1268
49400,4045,1275
49500,4040,1283
49600,4046,1239
49700,4078,1261
49800,4073,1251
49900,4067,1304
50000,4130,1260
50100,4098,1272
50200,4161,1266
50300,4151,1263
50400,4141,1273
50500,4170,1287
50600,4157,1276
50700,4197,1285
50800,4193,1304
50900,4214,1311
51000,4228,1320
51100,4221,1297
51200,4247,1293
51300,4268,1298
51400,4269,1318
51500,4266,1300
51600,4271,1309
51700,4289,1289
51800,4321,1297
51900,4296,1298
52000,4295,1317
52100,4309,1313
52200,4332,1314
52300,4321,1272
52400,4343,1294
52500,4352,1302
52600,4353,1300
52700,4348,1278
52800,4374,1316
52900,4371,1287
53000,4417,1302
53100,4404,1300
53200,4425,1308
53300,4399,1332
53400,4454,1381
53500,4431,1345
53600,4447,1368
53700,4437,1377
53800,4458,1379
53900,4462,1348
54000,4459,1353
54100,4473,1371
54200,4491,1344
54300,4549,1353
54400,4522,1385
54500,4508,1355
54600,4537,1348
54700,4531,1362
54800,4546,1361
54900,4611,1349
55000,4580,1346
55100,4609,1362
55200,4603,1356
55300,4617,1356
55400,4627,1381
55500,4618,1377
55600,4632,1375
55700,4697,1375
55800,4645,1346
55900,4684,1405
56000,4684,1383
56100,4674,1340
56200,4696,1376
56300,4697,1391
56400,4717,1392
56500,4737,1418
56600,4690,1362
56700,4725,1374
56800,4743,1352
56900,4764,1375
57000,4752,1368
57100,4735,1362
57200,4761,1355
57300,4720,1390
57400,4780,1372
57500,4790,1423
57600,4790,1427
57700,4772,1417
57800,4820,1399
57900,4800,1399
58000,4822,1432
58100,4916,1462
58200,4860,1395
58300,4871,1387
58400,4867,1446
58500,4901,1415
58600,4901,1420
58700,4913,1435
58800,4933,1420
58900,4889,1403
59000,4894,1416
59100,4912,1403
59200,4900,1398
59300,4925,1403
59400,4937,1422
59500,4938,1439
59600,4953,1448
59700,4969,1422
59800,4984,1414
59900,5021,1431
60000,5008,1398
60100,5012,1403
60200,5063,1409
60300,5010,1485
60400,5070,1449
60500,5075,1429
60600,5039,1426
60700,5054,1438
60800,5059,1417
60900,5119,1432
61000,5102,1455
61100,5110,1490
61200,5127,1490
61300,5116,1496
61400,5144,1501
61500,5139,1458
61600,5124,1466
61700,5109,1479
61800,5111,1484
61900,5127,1513
62000,5132,1511
62100,5160,1504
62200,5154,1493
62300,5152,1493
62400,5134,1470
62500,5124,1500
62600,5175,1452
62700,5168,1450
62800,5174,1465
62900,6031,1547
63000,5332,1501
63100,5203,1444
63200,5204,1453
63300,5216,1448
63400,5217,1430
63500,5189,1419
63600,5192,1423
63700,5189,1487
63800,5184,1499
63900,5183,1485
64000,5203,1497
64100,5225,1471
64200,5238,1423
64300,5244,1451
64400,5737,1485
64500,5220,1515
64600,5228,1468
64700,5273,1470
64800,5242,1488
64900,5254,1447
65000,5245,1446
65100,5262,1466
65200,5242,1447
65300,5285,1442
65400,5328,1510
65500,5283,1484
65600,5302,1475
65700,5290,1440
65800,5296,1490
65900,5304,1464
66000,5324,1478
66100,5402,1494
66200,5372,1512
66300,5365,1483
66400,5379,1503
66500,5424,1520
66600,5387,1481
66700,5422,1485
66800,5438,1485
66900,5431,1482
67000,5515,1520
67100,5500,1545
67200,5484,1508
67300,5536,1512
67400,5502,1555
67500,5515,1554
67600,5529,1487
67700,5558,1503
67800,5571,1533
67900,5566,1541
68000,5546,1512
68100,5622,1566
68200,5614,1561
68300,5645,1561
68400,5632,1552
68500,5658,1557
68600,5646,1580
68700,5671,1514
68800,5709,1478
68900,5754,1488
69000,5763,1477
69100,5784,1510
69200,5765,1490
69300,5759,1477
69400,5804,1481
69500,5772,1509
69600,5810,1553
69700,6070,1699
69800,5817,1512
69900,5857,1534
70000,5849,1545
70100,5880,1576
70200,5877,1552
70300,5865,1508
70400,5900,1495
70500,5904,1505
70600,5915,1537
70700,5890,1524
70800,5923,1547
70900,5946,1526
71000,5983,1549
71100,5987,1532
71200,5968,1530
71300,5962,1529
71400,5998,1517
71500,6057,1541
71600,6061,1511
71700,6030,1533
71800,6024,1521
71900,6053,1493
72000,6148,1619
72100,6066,1520
72200,6072,1520
72300,6093,1520
72400,6071,1544
72500,6097,1524
72600,6101,1528
72700,6131,1543
72800,6086,1533
72900,6152,1553
73000,6089,1569
73100,6139,1553
73200,6164,1564
73300,6143,1604
73400,6152,1578
73500,6137,1561
73600,6143,1567
73700,6135,1559
73800,6203,1596
73900,6246,1569
74000,6220,1601
74100,6242,1598
74200,6246,1566
74300,6249,1576
74400,6249,1568
74500,6360,1624
74600,6318,1567
74700,6313,1582
74800,6310,1588
74900,6325,1550
75000,6319,1593
75100,6383,1637
75200,6366,1611
75300,6380,1632
75400,6402,1578
75500,6393,1618
75600,6415,1622
75700,6442,1646
75800,6454,1634
75900,6477,1623
76000,6479,1579
76100,6485,1587
76200,6483,1588
76300,6568,1669
76400,6508,1618
76500,6512,1584
76600,6530,1606
76700,6551,1587
76800,6552,1636
76900,6572,1639
77000,6614,1632
77100,6642,1620
77200,6636,1618
77300,6596,1611
77400,6683,1643
77500,6650,1614
77600,6646,1614
77700,6659,1660
77800,6662,1605
77900,6627,1593
78000,6720,1613
78100,6641,1673
78200,6691,1646
78300,6678,1579
78400,6700,1654
78500,6685,1632
78600,6711,1665
78700,6745,1639
78800,6713,1660
78900,6729,1672
79000,6732,1657
79100,6763,1665
79200,6736,1620
79300,6735,1636
79400,6736,1629
79500,6760,1623
79600,6755,1628
79700,6800,1716
79800,6822,1660
79900,6758,1682
80000,6811,1708
80100,6821,1680
80200,6836,1656
80300,6810,1681
80400,6878,1683
80500,6820,1630
80600,6842,1633
80700,6798,1658
80800,7266,1736
80900,6853,1662
81000,6842,1674
81100,6842,1658
81200,6819,1673
81300,6794,1642
81400,6833,1678
81500,6847,1716
81600,6823,1694
81700,6792,1697
81800,6848,1662
81900,6853,1660
82000,6849,1714
82100,6877,1759
82200,6861,1753
82300,6846,1805
82400,6880,1826
82500,6866,1803
82600,6846,1788
82700,6884,1826
82800,6852,1827
82900,6845,1805
83000,6924,1896
83100,6943,1862
83200,6962,1886
83300,6945,1901
83400,6986,1904
83500,6969,1889
83600,6963,1950
83700,6969,1881
83800,6954,1878
83900,7022,1908
84000,7049,1897
84100,7152,1937
84200,7061,1914
84300,7083,2021
84400,7023,1941
84500,7021,1975
84600,7060,1986
84700,7093,1960
84800,7081,2020
84900,7128,2060
85000,7181,2123
85100,7199,2157
85200,7137,2136
85300,7123,2120
85400,7191,2134
85500,7203,2187
85600,7222,2208
85700,7248,2209
85800,7247,2151
85900,7200,2198
86000,7265,2198
86100,7260,2206
86200,7322,2243
86300,7317,2283
86400,7291,2238
86500,7252,2227
86600,7348,2250
86700,7329,2219
86800,7352,2342
86900,7334,2280
87000,7339,2291
87100,7390,2307
87200,7432,2317
87300,7405,2381
87400,7404,2327
87500,7414,2419
87600,7376,2390
87700,7356,2406
87800,7569,2443
87900,7463,2493
88000,7483,2470
88100,7525,2493
88200,7475,2405
88300,7510,2435
88400,7508,2430
88500,7453,2437
88600,7478,2551
88700,7575,2516
88800,7573,2500
88900,7528,2503
89000,7540,2507
89100,7571,2546
89200,7627,2522
89300,7614,2540
89400,7561,2519
89500,7627,2559
89600,7599,2571
89700,7583,2580
89800,7647,2570
89900,7609,2592
90000,7648,2604
90100,7645,2590
90200,7664,2601
90300,7651,2631
90400,7689,2621
90500,7681,2672
90600,7689,2667
90700,7697,2659
90800,7709,2664
90900,7708,2690
91000,7690,2603
91100,7683,2607
91200,7731,2640
91300,7707,2595
91400,7723,2654
91500,7797,2641
91600,7734,2643
91700,7823,2684
91800,7774,2666
91900,7738,2629
92000,7742,2657
92100,7767,2622
92200,7780,2654
92300,7869,2663
92400,7785,2678
92500,7811,2666
92600,7826,2682
92700,7846,2670
92800,7865,2636
92900,7807,2655
93000,7808,2637
93100,7818,2598
93200,7878,2637
93300,7885,2641
93400,7885,2634
93500,7860,2612
93600,7834,2627
93700,7871,2614
93800,7879,2620
93900,7892,2582
94000,7881,2581
94100,7889,2580
94200,7877,2512
94300,7929,2549
94400,7934,2570
94500,7899,2561
94600,7955,2560
94700,7980,2609
94800,8033,2641
94900,7969,2609
95000,7973,2600
95100,7973,2529
95200,7965,2609
95300,7992,2611
95400,7984,2572
95500,8011,2586
95600,8017,2581
95700,8061,2634
95800,8023,2627
95900,8006,2594
96000,8014,2589
96100,7998,2562
96200,8029,2603
96300,8048,2623
96400,8091,2631
96500,8083,2596
96600,8077,2599
96700,8045,2584
96800,8072,2601
96900,8086,2592
97000,8070,2580
97100,8087,2610
97200,8077,2603
97300,8117,2628
97400,8117,2614
97500,8118,2621
97600,8115,2615
97700,8140,2590
97800,8142,2681
97900,8140,2636
98000,8160,2652
98100,8127,2608
98200,8198,2655
98300,8812,2694
98400,8136,2649
98500,8180,2629
98600,8166,2630
98700,8198,2652
98800,8151,2600
98900,8135,2638
99000,8124,2587
99100,8229,2645
99200,8242,2580
99300,8157,2628
99400,8226,2642
99500,8272,2568
99600,8200,2553
99700,8238,2604
99800,8270,2634
99900,8204,2647
100000,8256,2598
