Size,Merge,MergeInsertion
72200,6065,1511
72300,6057,1521
72400,6042,1538
72500,6089,1526
72600,6079,1538
72700,6091,1518
72800,6075,1509
72900,6087,1522
73000,6096,1522
73100,6096,1525
73200,6125,1557
73300,6110,1571
73400,6129,1576
73500,6142,1562
73600,6140,1523
73700,6139,1529
73800,6212,1558
73900,6173,1540
74000,6179,1578
74100,6189,1563
74200,6213,1542
74300,6220,1544
74400,6258,1535
74500,6340,1629
74600,6301,1574
74700,6304,1577
74800,6333,1597
74900,6328,1558
75000,6330,1602
75100,6415,1625
75200,6387,1583
75300,6391,1608
75400,6369,1570
75500,6373,1610
75600,6398,1636
75700,6458,1639
75800,6408,1609
75900,6429,1611
76000,6405,1571
76100,6446,1610
76200,6475,1578
76300,6504,1640
76400,6522,1618
76500,6533,1646
76600,6513,1599
76700,6555,1626
76800,6568,1622
76900,6573,1666
77000,6591,1587
77100,6576,1618
77200,6627,1622
77300,6577,1612
77400,6635,1708
77500,6704,1656
77600,6668,1652
77700,6669,1643
77800,6647,1643
77900,6686,1611
78000,6720,1688
78100,6685,1635
78200,6667,1643
78300,6685,1604
78400,6659,1655
78500,6690,1641
78600,6768,1663
78700,6749,1661
78800,6760,1654
78900,6719,1648
79000,6726,1675
79100,6764,1637
79200,6754,1652
79300,6747,1617
79400,6764,1628
79500,6766,1628
79600,6784,1621
79700,6854,1700
79800,6799,1664
79900,6786,1657
80000,6766,1680
80100,6792,1628
80200,6821,1621
80300,6809,1732
80400,6825,1660
80500,6821,1649
80600,6841,1630
80700,6807,1652
80800,6873,1737
80900,6855,1657
81000,6844,1666
81100,6809,1649
81200,6796,1684
81300,6770,1654
81400,6825,1702
81500,6856,1691
81600,6785,1655
81700,6740,1640
81800,6776,1633
81900,6853,1627
82000,6885,1670
82100,6848,1712
82200,6815,1687
82300,6879,1702
82400,6867,1657
82500,6878,1740
82600,6869,1691
82700,6841,1683
82800,6837,1691
82900,6884,1678
83000,6888,1718
83100,7015,1768
83200,6940,1747
83300,6939,1738
83400,6931,1730
83500,7001,1706
83600,7042,1742
83700,7030,1705
83800,6970,1683
83900,6972,1718
84000,6993,1705
84100,7083,1685
84200,7035,1758
84300,7106,1785
84400,7057,1691
84500,7066,1694
84600,7085,1738
84700,7107,1775
84800,7103,1787
84900,7098,1777
85000,7165,1772
85100,7183,1778
85200,7183,1753
85300,7165,1769
85400,7147,1775
85500,7212,1751
85600,7213,1803
85700,7240,1832
85800,7210,1750
85900,7218,1728
86000,7222,1696
86100,7250,1679
86200,7311,1741
86300,7349,1844
86400,7264,1762
86500,7293,1717
86600,7362,1752
86700,7314,1712
86800,7281,1758
86900,7362,1816
87000,7357,1798
87100,7400,1810
87200,7463,1797
87300,7411,1825
87400,7403,1771
87500,7369,1797
87600,7406,1800
87700,7373,1760
87800,7477,1833
87900,7423,1864
88000,7422,1795
88100,7482,1781
88200,7460,1732
88300,7493,1768
88400,7535,1812
88500,7517,1821
88600,7464,1785
88700,7477,1803
88800,7592,1823
88900,7602,1898
89000,7544,1808
89100,7565,1825
89200,7524,1814
89300,7560,1843
89400,7586,1803
89500,7522,1779
89600,7583,1832
89700,7565,1853
89800,7588,1777
89900,7636,1872
90000,7619,1824
90100,7614,1763
90200,7646,1807
90300,7647,1853
90400,7664,1827
90500,7657,1857
90600,7678,1815
90700,7640,1821
90800,7694,1834
90900,7662,1848
91000,7712,1874
91100,7700,1876
91200,7715,1876
91300,7698,1885
91400,7731,1879
91500,7766,1889
91600,7779,1901
91700,7801,1897
91800,7791,1840
91900,7759,1903
92000,7758,1903
92100,7773,1864
92200,7760,1886
92300,7823,1862
92400,7818,1884
92500,7994,1908
92600,7811,1918
92700,7843,1911
92800,7772,1848
92900,7809,1881
93000,7839,1898
93100,7844,1918
93200,7866,1934
93300,7929,1929
93400,7923,1916
93500,7835,1933
93600,7876,1883
93700,7893,1929
93800,7887,1950
93900,7884,1892
94000,7885,1890
94100,7871,1872
94200,7863,1891
94300,7885,1875
94400,7944,1906
94500,7914,1920
94600,7992,1927
94700,7973,1896
94800,7988,1922
94900,7959,1882
95000,7910,1876
95100,8009,1917
95200,8003,1846
95300,8025,1971
95400,8062,1909
95500,7982,1948
95600,7977,1928
95700,8033,1946
95800,8008,1969
95900,8014,1943
96000,8001,1950
96100,7988,1908
96200,8056,1910
96300,8044,1955
96400,8083,1918
96500,8079,1921
96600,8072,1925
96700,8073,1950
96800,8094,1974
96900,8093,1967
97000,8083,1979
97100,8115,1941
97200,8082,1954
97300,8109,1957
97400,8130,1942
97500,8128,1984
97600,8098,1963
97700,8126,1962
97800,8132,2009
97900,8140,2019
98000,8165,2014
98100,8164,1965
98200,8141,1970
98300,8130,1947
98400,8115,1990
98500,8200,2003
98600,8171,2027
98700,8186,2006
98800,8198,2018
98900,8188,2038
99000,8196,2053
99100,8188,2026
99200,8211,1973
99300,8225,1959
99400,8263,2013
99500,8321,1981
99600,8194,1995
99700,8229,2050
99800,8273,2004
99900,8246,2002
100000,8286,1961
